timeframe,session,orb_minutes,risk_reward,trades_include,net_profit_include,profit_factor_include,win_rate_include,max_dd_pct_include,max_consec_losses_include,avg_r_include,trades_skip,net_profit_skip,profit_factor_skip,win_rate_skip,max_dd_pct_skip,max_consec_losses_skip,avg_r_skip,delta_trades,delta_net_profit,delta_profit_factor,delta_win_rate,delta_max_dd_pct,delta_max_consec_losses,delta_avg_r
M15,ASIA,15,4.0,366,81059.99999999933,1.357801809755018,33.33333333333333,15.05266957634633,16,0.23919032568110202,253,52994.999999999796,1.328172895315353,31.620553359683797,11.096481603394091,11,0.21070848639002848,-113,-28064.999999999534,-0.029628914439664866,-1.712779973649532,-3.9561879729522396,-5,-0.028481839291073535
M15,ASIA,15,4.5,366,94809.99999999991,1.4167289349918666,33.060109289617486,14.372814489375058,16,0.29394637484293723,253,64629.000000000175,1.4002167383967552,31.620553359683797,10.695495022809103,11,0.2771455034295394,-113,-30180.999999999738,-0.016512196595111384,-1.4395559299336895,-3.6773194665659545,-5,-0.01680087141339781
M15,ASIA,15,5.0,365,93219.99999999985,1.4093443990690715,32.602739726027394,14.875304960693935,16,0.311237586936387,253,71239.99999999994,1.440555332240809,31.225296442687743,10.103996011111912,11,0.2995840123818649,-112,-21979.999999999913,0.0312109331717374,-1.3774432833396517,-4.771308949582023,-5,-0.011653574554522095
M15,ASIA,30,1.0,360,45644.99999999962,1.2475392499796607,52.77777777777778,13.525553334034916,12,0.0398716342669197,254,30659.999999999854,1.2314835787089444,51.96850393700787,10.529699610672616,7,0.023328438572598354,-106,-14984.999999999767,-0.016055671270716276,-0.8092738407699116,-2.9958537233623,-5,-0.016543195694321344
M15,ASIA,30,1.5,347,19500.99999999946,1.092584152304987,42.93948126801153,22.95658097427712,12,-0.003165129269023955,243,4108.999999999796,1.0270774299835246,41.1522633744856,21.23547498302953,7,-0.04450009953756949,-104,-15391.999999999665,-0.06550672232146248,-1.787217893525927,-1.7211059912475903,-5,-0.04133497026854553
M15,ASIA,30,2.0,346,43490.000000000146,1.1956981505647304,39.017341040462426,20.163646990064397,19,0.03869136134741863,242,20845.000000000073,1.1309153713298794,37.60330578512397,16.404029966416868,12,0.004018919946750357,-104,-22645.000000000073,-0.06478277923485098,-1.4140352553384545,-3.759617023647529,-7,-0.034672441400668275
M15,ASIA,30,2.5,343,44440.99999999956,1.1960171136203217,36.734693877551024,21.05040565592224,19,0.058005835044011946,240,25154.999999999593,1.1559564772621571,35.833333333333336,15.878709085347472,12,0.04481672672445617,-103,-19285.99999999997,-0.04006063635816459,-0.9013605442176882,-5.171696570574769,-7,-0.013189108319555776
M15,ASIA,30,3.0,342,63694.999999999796,1.2787222404550915,35.96491228070175,18.706774994964135,19,0.11743296871537973,240,42629.99999999977,1.2623626796319642,35.41666666666667,15.326606097604788,13,0.12887999359678257,-102,-21065.00000000003,-0.016359560823127284,-0.548245614035082,-3.380168897359347,-6,0.01144702488140284
M15,ASIA,30,3.5,340,80391.99999999933,1.3493785310734434,34.705882352941174,17.284379536684405,19,0.15204987258451522,238,52745.99999999942,1.321504327684989,33.61344537815126,14.780832445696937,13,0.1516609328687283,-102,-27645.999999999913,-0.027874203388454477,-1.092436974789912,-2.5035470909874675,-6,-0.0003889397157869068
M15,ASIA,30,4.0,340,99299.99999999921,1.4291641455614106,34.11764705882353,15.840796019900564,19,0.19257811708994355,238,68264.9999999995,1.4151488430078718,33.193277310924366,13.829753682152285,13,0.20114723304082,-102,-31034.99999999971,-0.014015302553538778,-0.9243697478991635,-2.011042337748279,-6,0.00856911595087645
M15,ASIA,30,4.5,340,115396.9999999993,1.498733684847434,34.11764705882353,15.514200245510004,19,0.24184497158249452,238,77320.99999999953,1.470222276279378,33.193277310924366,13.609136898296201,13,0.2459885867464084,-102,-38075.99999999977,-0.028511408568056007,-0.9243697478991635,-1.9050633472138028,-6,0.004143615163913872
M15,ASIA,30,5.0,339,112829.99999999927,1.4876393811046729,33.92330383480826,16.26686893587443,19,0.25746879876120937,238,84699.9999999995,1.5150971508498765,33.193277310924366,13.014959040721873,13,0.2828266096450934,-101,-28129.999999999767,0.027457769745203642,-0.7300265238838932,-3.251909895152558,-6,0.025357810883884002
M15,ASIA,60,1.0,300,55600.00000000026,1.2976843796011264,53.666666666666664,16.237294636578742,12,0.05189987786212599,199,29580.000000000247,1.2187222715173047,51.75879396984925,16.710884239513927,9,0.011652153012790562,-101,-26020.000000000015,-0.07896210808382165,-1.9078726968174138,0.47358960293518493,-3,-0.040247724849335434
M15,ASIA,60,1.5,291,47097.99999999977,1.2301955034213095,45.017182130584196,24.113905434223398,12,0.03459018775251967,193,27226.000000000146,1.187526259599823,44.04145077720207,22.27831018082962,10,0.00015483996681944074,-98,-19871.99999999962,-0.0426692438214864,-0.9757313533821232,-1.8355952533937767,-2,-0.03443534778570023
M15,ASIA,60,2.0,289,63355.0,1.2989359945266243,43.25259515570934,22.91157640800463,17,0.11179334368886348,192,35425.0,1.2367743875948278,42.70833333333333,20.49584497086324,10,0.08167046282083155,-97,-27930.0,-0.06216160693179651,-0.544261822376015,-2.4157314371413925,-7,-0.03012288086803193
M15,ASIA,60,2.5,286,65887.0000000002,1.3055912432457513,40.909090909090914,23.764266621409664,17,0.1212782801032717,192,38143.00000000044,1.2490564805746034,40.10416666666667,20.24349355539082,10,0.09486490501198375,-94,-27743.999999999767,-0.056534762671147876,-0.8049242424242422,-3.520773066018844,-7,-0.026413375091287952
M15,ASIA,60,3.0,286,76510.00000000012,1.3529384629578376,40.55944055944056,22.534577420419694,17,0.16785220272167334,192,44460.00000000032,1.2903036238981407,40.10416666666667,19.699476151089293,10,0.1564836379681395,-94,-32049.999999999796,-0.06263483905969691,-0.45527389277388863,-2.8351012693304014,-7,-0.011368564753533844
M15,ASIA,60,3.5,286,83158.99999999953,1.3812272216746493,40.20979020979021,21.324669307848364,17,0.208230715006159,192,45170.0,1.292352998284845,39.58333333333333,20.257307689663175,10,0.1915020836875501,-94,-37988.999999999534,-0.08887422338980433,-0.6264568764568779,-1.0673616181851884,-7,-0.01672863131860891
M15,ASIA,60,4.0,285,91625.00000000006,1.4185796843235339,39.64912280701755,23.667484553759074,17,0.2207696072027075,192,50235.000000000495,1.3235436189740148,39.0625,20.519053651522025,10,0.20887012820236114,-93,-41389.99999999956,-0.09503606534951903,-0.5866228070175481,-3.148430902237049,-7,-0.011899479000346352
M15,ASIA,60,4.5,285,98805.99999999985,1.4501207234294549,39.29824561403509,22.915846285701303,17,0.2284081230584716,192,56263.00000000006,1.3623675651305833,39.0625,19.054996651083638,10,0.2370825632326334,-93,-42542.999999999796,-0.08775315829887154,-0.2357456140350891,-3.860849634617665,-7,0.008674440174161802
M15,ASIA,60,5.0,285,97624.99999999977,1.4447405585166953,39.29824561403509,25.09456191480152,17,0.2549338611852543,192,64040.000000000204,1.412456123401927,39.0625,18.907392363931994,10,0.2794847964381248,-93,-33584.99999999956,-0.032284435114768195,-0.2357456140350891,-6.187169550869527,-7,0.0245509352528705
M15,LONDON,15,1.0,400,-33694.999999998574,0.8381837391346164,42.75,43.83885090265,11,-0.13908461476703649,282,-42964.999999999025,0.725278941142624,39.71631205673759,50.201062403811825,10,-0.19796667661795364,-118,-9270.000000000451,-0.11290479799199238,-3.0336879432624073,6.362211501161823,-1,-0.058882061850917156
M15,LONDON,15,1.5,392,-45290.99999999862,0.8071081771720661,33.6734693877551,60.159856343992566,15,-0.1786912549833128,276,-66281.99999999892,0.6276292134831493,30.07246376811594,74.71802279562992,15,-0.2693131480793838,-116,-20991.000000000306,-0.1794789636889168,-3.6010056196391567,14.558166451637355,0,-0.09062189309607097
M15,LONDON,15,2.0,388,-53099.999999998734,0.7889591033742738,27.31958762886598,62.880023728309766,15,-0.23153821449149753,273,-76204.99999999886,0.5955685285922818,23.809523809523807,80.11499999999894,15,-0.33985380587451874,-115,-23105.00000000013,-0.19339057478199195,-3.5100638193421716,17.234976271689177,0,-0.10831559138302121
M15,LONDON,15,2.5,388,-40877.99999999848,0.8411363503876621,26.03092783505155,58.32066288202438,17,-0.1927594272094948,273,-65367.99999999898,0.6573285804151847,23.076923076923077,71.934999999999,15,-0.2879696977689278,-115,-24490.000000000502,-0.1838077699724774,-2.954004758128473,13.614337117974614,-2,-0.09521027055943299
M15,LONDON,15,3.0,387,-44699.99999999879,0.8281727498126085,24.54780361757106,60.3696375573335,17,-0.18346759179441502,272,-60164.99999999894,0.6874951305025354,21.691176470588236,65.7649999999989,15,-0.28568798969701237,-115,-15465.000000000146,-0.14067761931007305,-2.8566271469828237,5.395362442665409,-2,-0.10222039790259735
M15,LONDON,15,3.5,383,-68866.99999999895,0.7390660225442864,22.193211488250654,82.89643066120463,17,-0.22313958590387084,269,-69213.99999999913,0.6425173669395478,19.702602230483272,75.93499999999928,15,-0.3166536881297187,-114,-347.0000000001746,-0.09654865560473869,-2.4906092577673817,-6.961430661205355,-2,-0.09351410222584788
M15,LONDON,15,4.0,383,-69314.99999999862,0.7398915511192039,21.409921671018274,84.17530117495295,17,-0.21558296532496293,269,-73544.99999999876,0.6242815908452364,18.95910780669145,80.01499999999889,15,-0.32077162366462175,-114,-4230.0000000001455,-0.11560996027396753,-2.4508138643268254,-4.160301174954057,-2,-0.10518865833965882
M15,LONDON,15,4.5,383,-63934.999999998894,0.7605296177687917,21.148825065274153,78.09299999999897,17,-0.19360174604950312,269,-66304.99999999895,0.6612684870622525,18.95910780669145,72.68099999999899,15,-0.2855100110969844,-114,-2370.000000000058,-0.09926113070653919,-2.1897172585827036,-5.411999999999978,-2,-0.09190826504748126
M15,LONDON,15,5.0,383,-58419.99999999866,0.781427716252623,20.887728459530024,72.0999999999989,17,-0.1804274994785901,269,-59799.999999998916,0.6945004980970174,18.95910780669145,65.42499999999906,15,-0.2557586183498442,-114,-1380.0000000002547,-0.08692721815560556,-1.9286206528385748,-6.674999999999841,-2,-0.0753311188712541
M15,LONDON,30,1.0,340,3300.000000000553,1.0175354694723453,47.647058823529406,28.333634067123644,10,-0.03735696208362013,241,-19599.999999999418,0.8622192541562732,44.81327800829876,39.27974845239231,9,-0.096797713508434,-99,-22899.99999999997,-0.1553162153160721,-2.8337808152306465,10.946114385268668,-1,-0.059440751424813865
M15,LONDON,30,1.5,334,-2545.999999999447,0.9881058606432953,38.32335329341318,32.148291269170045,10,-0.06332557044293614,236,-36302.99999999964,0.7744875139768933,35.16949152542373,49.02643659965163,9,-0.1479365971878618,-98,-33757.0000000002,-0.213618346666402,-3.153861767989447,16.878145330481587,-1,-0.08461102674492567
M15,LONDON,30,2.0,328,-12299.999999999432,0.9457671957671988,33.23170731707317,38.337634229584246,13,-0.0788117980547277,231,-44334.999999999265,0.7391675246359805,29.43722943722944,53.594999999999246,13,-0.1978129024783828,-97,-32034.999999999833,-0.20659967113121835,-3.7944778798437326,15.257365770415,0,-0.1190011044236551
M15,LONDON,30,2.5,328,-6077.999999999985,0.9740472683020558,30.182926829268293,41.172848776092295,13,-0.07962111368461935,231,-35153.99999999997,0.7973015049299423,27.27272727272727,49.13703176861041,13,-0.17375269914453698,-97,-29075.999999999985,-0.17674576337211345,-2.9101995565410235,7.9641829925181185,0,-0.09413158545991762
M15,LONDON,30,3.0,326,-39604.99999999975,0.8349619752057515,27.607361963190186,56.09999999999972,13,-0.11596630657858327,230,-54404.999999999716,0.6951588502269304,24.347826086956523,65.03499999999964,13,-0.2272395734578506,-96,-14799.999999999964,-0.1398031249788212,-3.259535876233663,8.934999999999924,0,-0.11127326687926732
M15,LONDON,30,3.5,325,-33107.99999999975,0.8624683255099082,27.076923076923077,51.78799999999959,13,-0.09609900732840364,229,-46789.99999999962,0.7373119245452524,24.017467248908297,58.68999999999945,13,-0.20097705260644502,-96,-13681.999999999869,-0.12515640096465575,-3.05945582801478,6.901999999999859,0,-0.10487804527804138
M15,LONDON,30,4.0,325,-19309.99999999984,0.9197856519752425,27.076923076923077,42.244053774560584,13,-0.0457672786956617,229,-38309.99999999972,0.7849202784639581,24.017467248908297,50.93000000000013,13,-0.1572120939339853,-96,-18999.999999999884,-0.13486537351128447,-3.05945582801478,8.685946225439544,0,-0.1114448152383236
M15,LONDON,30,4.5,325,-13918.99999999952,0.9421800357246727,27.076923076923077,40.754786450662664,13,-0.028191360722916812,229,-33953.99999999946,0.8093757017740874,24.017467248908297,47.37999999999987,13,-0.14246849671346326,-96,-20034.99999999994,-0.13280433395058533,-3.05945582801478,6.625213549337204,0,-0.11427713599054645
M15,LONDON,30,5.0,325,-2854.9999999997817,0.9881402401030208,27.076923076923077,37.10436829714888,13,0.010178117070252062,229,-27339.999999999753,0.8465079721536056,24.017467248908297,42.42515119708104,13,-0.11201850167321939,-96,-24484.99999999997,-0.1416322679494152,-3.05945582801478,5.320782899932162,0,-0.12219661874347146
M15,LONDON,60,1.0,294,1905.0000000002765,1.0096173263327965,46.25850340136054,27.121500172831038,6,-0.0678049672895575,197,-8159.999999999651,0.9383732346499534,44.16243654822335,19.009497290040215,8,-0.11057051799372837,-97,-10064.999999999927,-0.07124409168284318,-2.096066853137195,-8.112002882790822,2,-0.042765550704170874
M15,LONDON,60,1.5,284,-28930.999999999578,0.872522582066536,36.61971830985916,46.95931266047767,8,-0.1216346490761244,190,-23926.99999999962,0.8379697975215026,34.21052631578947,34.3369999999997,8,-0.1764916592606894,-94,5003.999999999956,-0.03455278454503341,-2.409191994069687,-12.622312660477974,0,-0.054857010184565014
M15,LONDON,60,2.0,282,-33234.99999999974,0.8574797915907298,33.33333333333333,48.492562643505885,11,-0.12494046672330228,189,-22399.999999999825,0.8535756308014131,30.687830687830687,33.86499999999981,15,-0.19516168573114134,-93,10834.999999999913,-0.0039041607893167685,-2.645502645502642,-14.627562643506074,4,-0.07022121900783906
M15,LONDON,60,2.5,281,-28992.999999999738,0.8761776638906693,32.028469750889684,45.46999999999983,11,-0.12295274979262429,189,-14816.999999999796,0.9035885089631404,30.158730158730158,29.79,15,-0.17192800212798784,-92,14175.999999999942,0.027410845072471046,-1.869739592159526,-15.67999999999983,4,-0.04897525233536355
M15,LONDON,60,3.0,279,-24515.0,0.8951947330169722,31.54121863799283,44.5600000000001,11,-0.09432927301286577,187,-14764.999999999985,0.9037765974779236,29.411764705882355,29.79,15,-0.15606260865924393,-92,9750.000000000015,0.008581864460951438,-2.1294539321104757,-14.770000000000103,4,-0.06173333564637816
M15,LONDON,60,3.5,279,-24586.99999999994,0.8955877356888066,30.824372759856633,43.889000000000046,11,-0.10554790605733642,187,-11183.999999999825,0.9273624732090683,28.87700534759358,29.79,15,-0.15564098247562233,-92,13403.000000000116,0.03177473752026172,-1.947367412263052,-14.099000000000046,4,-0.050093076418285906
M15,LONDON,60,4.0,279,-15469.99999999968,0.9343043995243773,30.824372759856633,42.385,11,-0.07854769888046496,187,-2759.999999999767,0.9820744300837847,28.87700534759358,29.79,15,-0.11817712912103986,-92,12709.999999999913,0.04777003055940743,-1.947367412263052,-12.594999999999999,4,-0.0396294302405749
M15,LONDON,60,4.5,279,-10555.99999999981,0.9551724137931047,30.824372759856633,40.82099999999997,11,-0.06672349726617081,187,-705.9999999998108,0.9954146911736071,28.87700534759358,29.79,15,-0.11657999500254568,-92,9850.0,0.040242277380502456,-1.947367412263052,-11.03099999999997,4,-0.049856497736374863
M15,LONDON,60,5.0,279,-15309.999999999665,0.9353094035873508,30.46594982078853,46.36999999999997,11,-0.08803335714716017,187,-1209.999999999738,0.9921413262323854,28.87700534759358,29.79,15,-0.13232952835316827,-92,14099.999999999927,0.05683192264503456,-1.5889444731949496,-16.57999999999997,4,-0.04429617120600811
M15,NEW_YORK,15,1.0,299,41409.99999999997,1.206235370287364,52.508361204013376,14.341629126357164,6,0.046131370688643376,194,2270.0000000000728,1.0161147197671534,52.0618556701031,14.556047330864555,7,0.021646265066350888,-105,-39139.9999999999,-0.19012065052021065,-0.44650553391027614,0.2144182045073908,1,-0.02448510562229249
M15,NEW_YORK,15,1.5,286,24111.999999999825,1.1095676277463467,45.10489510489511,20.354091199249453,6,0.01964880305215451,186,2354.9999999999563,1.0155795183911085,45.16129032258064,20.25438174745414,8,0.006708033368298438,-100,-21756.99999999987,-0.09398810935523816,0.056395217685533794,-0.09970945179531299,2,-0.01294076968385607
M15,NEW_YORK,15,2.0,283,50365.00000000023,1.223620823620824,42.04946996466431,17.965109979412837,6,0.05080018950913077,185,19460.000000000233,1.1258732212160425,42.16216216216216,21.84062364660033,11,0.04367444779060077,-98,-30905.0,-0.09774760240478142,0.11269219749785009,3.8755136671874943,5,-0.007125741718529997
M15,NEW_YORK,15,2.5,280,57418.00000000012,1.2479241779831172,39.64285714285714,15.661588566199327,6,0.05814741109446986,184,21882.000000000146,1.1365448815949581,39.67391304347826,20.643497482500376,11,0.05688138569782433,-96,-35535.99999999997,-0.11137929638815902,0.031055900621119292,4.981908916301048,5,-0.001266025396645526
M15,NEW_YORK,15,3.0,279,31560.000000000233,1.134175116382884,38.35125448028674,21.71052631578954,6,0.019572997985241817,183,2310.000000000233,1.0141453109212835,38.25136612021858,25.822752008292333,11,0.0006594629130214746,-96,-29250.0,-0.12002980546160047,-0.0998883600681637,4.112225692502793,5,-0.018913535072220343
M15,NEW_YORK,15,3.5,278,41867.00000000023,1.1779567721505537,38.1294964028777,20.53799875527287,6,0.030055481886271242,182,4839.000000000262,1.0296226010835314,37.91208791208791,25.102186411515426,11,-0.0050685911077009696,-96,-37027.99999999997,-0.1483341710670223,-0.2174084907897864,4.564187656242556,5,-0.03512407299397221
M15,NEW_YORK,15,4.0,278,53445.00000000041,1.2271693622085742,38.1294964028777,19.7644240367339,6,0.05629781338720731,182,8125.000000000204,1.049738300021427,37.91208791208791,24.83592257206947,11,0.010293675422519782,-96,-45320.000000000204,-0.1774310621871471,-0.2174084907897864,5.0714985353355715,5,-0.046004137964687525
M15,NEW_YORK,15,4.5,278,61459.00000000035,1.2606348465893433,37.76978417266187,18.886521891195876,6,0.05322761491450177,182,11834.000000000146,1.0724434513788996,37.91208791208791,24.320696387894582,11,0.013186429384121939,-96,-49625.000000000204,-0.1881913952104437,0.14230373942604047,5.434174496698706,5,-0.04004118553037983
M15,NEW_YORK,15,5.0,278,57170.00000000035,1.2414273648648653,37.05035971223021,18.284236771631736,6,0.02940826982539804,182,6590.000000000116,1.0403317114966804,37.362637362637365,24.17418024501681,11,-0.009458628304991215,-96,-50580.00000000023,-0.2010956533681849,0.31227765040715383,5.889943473385074,5,-0.03886689813038925
M15,NEW_YORK,30,1.0,259,22020.00000000003,1.1085772047040265,48.64864864864865,16.089296680272998,6,-0.014776867216838742,168,2380.000000000422,1.01729525470533,47.023809523809526,19.55181169642476,5,-0.061940154571153816,-91,-19639.999999999607,-0.09128194999869654,-1.6248391248391272,3.4625150161517624,-1,-0.047163287354315075
M15,NEW_YORK,30,1.5,247,33056.00000000035,1.1554077243130172,43.31983805668016,17.801385874102493,9,-0.010800025653799042,161,18277.00000000054,1.1296746958033306,42.857142857142854,19.26762959250312,8,-0.039299436745935154,-86,-14778.99999999981,-0.025733028509686617,-0.46269519953730764,1.4662437184006265,-1,-0.028499411092136114
M15,NEW_YORK,30,2.0,244,61020.00000000029,1.2820429859024747,40.57377049180328,16.653396214858805,9,0.011322968025682244,161,37635.00000000035,1.2632278370344494,40.993788819875775,17.737978410206168,9,-0.005113032500540494,-83,-23384.99999999994,-0.018815148868025267,0.4200183280724943,1.0845821953473624,0,-0.016436000526222738
M15,NEW_YORK,30,2.5,243,48705.00000000029,1.221471932337496,39.50617283950617,17.172812725958075,9,0.02537563339103294,160,16728.00000000051,1.1154929577464825,40.0,20.92346089850253,9,-0.003057166062611061,-83,-31976.99999999978,-0.10597897459101357,0.49382716049382935,3.750648172544455,0,-0.028432799453644002
M15,NEW_YORK,30,3.0,243,23465.000000000553,1.1050264076627008,38.2716049382716,25.21927488370434,9,-0.026580278528546955,160,-1244.9999999993452,0.991575029605824,38.75,26.32839528075932,9,-0.06474561190163289,-83,-24709.999999999898,-0.11345137805687677,0.4783950617283992,1.10912039705498,0,-0.03816533337308593
M15,NEW_YORK,30,3.5,243,29988.000000000582,1.1342225405066724,38.2716049382716,24.28195758341586,9,-0.019965590049376987,160,-3628.9999999991414,0.975442395533756,38.75,26.77839123719564,9,-0.07640327486829084,-83,-33616.99999999972,-0.15878014497291637,0.4783950617283992,2.4964336537797784,0,-0.05643768481891385
M15,NEW_YORK,30,4.0,243,37820.00000000029,1.1692775937695843,38.2716049382716,23.25885701200564,9,-0.005138201070966989,160,-4234.999999999287,0.9713415665708046,38.75,26.049940755694013,9,-0.07466574189651153,-83,-42054.99999999958,-0.19793602719877967,0.4783950617283992,2.7910837436883718,0,-0.06952754082554453
M15,NEW_YORK,30,4.5,243,40912.00000000064,1.1824067056043548,37.86008230452675,22.83090360285139,9,-0.01142840380429277,160,-3847.9999999991996,0.9739604127897191,38.75,26.362304036949837,9,-0.06859501331002918,-83,-44759.99999999984,-0.20844629281463567,0.8899176954732511,3.5314004340984475,0,-0.05716660950573641
M15,NEW_YORK,30,5.0,243,20825.000000000437,1.092848544295334,37.86008230452675,25.749674054758763,9,-0.024797328095545156,160,-2289.999999999316,0.9845034681103071,38.75,26.362304036949837,9,-0.06046809023310654,-83,-23114.999999999753,-0.10834507618502687,0.8899176954732511,0.6126299821910735,0,-0.03567076213756139
M15,NEW_YORK,60,1.0,169,34539.99999999913,1.2615774925214829,53.84615384615385,18.821311638059253,5,0.08475740559066383,110,-11160.000000000335,0.8848416056134517,49.09090909090909,23.492723492723815,6,-0.017733642762300127,-59,-45699.99999999946,-0.37673588690803117,-4.755244755244753,4.671411854664562,1,-0.10249104835296396
M15,NEW_YORK,60,1.5,163,33933.0,1.2410955984226781,47.85276073619632,17.698514218242558,5,0.06470908038315566,107,-15126.99999999984,0.8486543271635822,44.85981308411215,30.063819342169793,6,-0.026063137691416847,-56,-49059.99999999984,-0.3924412712590959,-2.992947652084176,12.365305123927236,1,-0.0907722180745725
M15,NEW_YORK,60,2.0,161,29754.999999999796,1.2105430744737293,45.962732919254655,19.490690572357273,5,0.07251829895494502,106,-7109.9999999998545,0.9288715486194485,43.39622641509434,26.118155902880208,6,0.009273110656401712,-55,-36864.99999999965,-0.2816715258542808,-2.5665065041603157,6.627465330522934,1,-0.06324518829854331
M15,NEW_YORK,60,2.5,161,20007.000000000102,1.1380269058295973,44.72049689440994,19.490690572357273,5,0.06618692827022161,106,-7359.999999999694,0.9263705482192903,43.39622641509434,23.065958910842344,6,0.022421787152300046,-55,-27366.999999999796,-0.211656357610307,-1.3242704793156008,3.5752683384850705,1,-0.04376514111792157
M15,NEW_YORK,60,3.0,161,32484.99999999994,1.2241117626767855,44.72049689440994,19.490690572357273,5,0.10116760549156231,106,-1099.9999999997526,0.9889955982392978,43.39622641509434,19.79750319473115,6,0.05543915175154465,-55,-33584.999999999694,-0.23511616443748762,-1.3242704793156008,0.30681262237387585,1,-0.04572845374001766
M15,NEW_YORK,60,3.5,161,36803.0,1.2539013452914802,44.72049689440994,19.490690572357273,5,0.11515538309411269,106,855.0000000002765,1.0085534213685499,43.39622641509434,19.05337658507809,6,0.06846644114965389,-55,-35947.99999999972,-0.24534792392293037,-1.3242704793156008,-0.43731398727918247,1,-0.0466889419444588
M15,NEW_YORK,60,4.0,161,35599.999999999854,1.2456019317005862,44.72049689440994,19.490690572357273,5,0.10883135259774328,106,-2869.99999999984,0.971288515406164,43.39622641509434,18.961958124447065,6,0.04942873555648497,-55,-38469.999999999694,-0.2743134162944222,-1.3242704793156008,-0.5287324479102082,1,-0.05940261704125831
M15,NEW_YORK,60,4.5,161,31519.99999999994,1.2174542945843398,44.72049689440994,19.490690572357273,5,0.09994556100846214,106,-1589.9999999997235,0.9840936374549847,43.39622641509434,18.163766833775593,6,0.05886483996262326,-55,-33109.999999999665,-0.23336065712935516,-1.3242704793156008,-1.3269237385816801,1,-0.041080721045838875
M15,NEW_YORK,60,5.0,161,32444.999999999854,1.223835805450155,44.72049689440994,19.490690572357273,5,0.10379707522314731,106,-664.9999999998108,0.9933473389355758,43.39622641509434,17.36459254890396,6,0.06471478136417338,-55,-33109.999999999665,-0.23048846651457922,-1.3242704793156008,-2.126098023453313,1,-0.039082293858973924
