config,timeframe,session,orb_minutes,news_mode,risk_reward,range_start,range_end,stop_time,trades,wins,losses,win_rate,net_profit,profit_factor,expectancy,max_dd_money,max_dd_pct,max_consec_wins,max_consec_losses,avg_r,total_r,recovery_factor,long_net,short_net,avg_duration_min,folder
M15_ASIA_ORB30_INCLUDE_NEWS_RR1,M15,ASIA,30,INCLUDE_NEWS,1.0,19:00,19:30,03:00,360,190,169,52.77777777777778,45644.99999999962,1.2475392499796607,126.79166666666549,19280.00000000003,13.525553334034916,9,12,0.0398716342669197,14.35378833609109,2.36747925311201,14799.999999999636,30844.999999999935,45.23888888888889,rr_matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS_RR1
M15_ASIA_ORB30_INCLUDE_NEWS_RR1p5,M15,ASIA,30,INCLUDE_NEWS,1.5,19:00,19:30,03:00,347,149,198,42.93948126801153,19500.99999999946,1.092584152304987,56.19884726224633,29656.000000000422,22.95658097427712,5,12,-0.003165129269023955,-1.0982998563513124,0.6575735095764494,24357.9999999999,-4857.000000000426,68.23631123919309,rr_matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS_RR1p5
M15_ASIA_ORB30_INCLUDE_NEWS_RR2,M15,ASIA,30,INCLUDE_NEWS,2.0,19:00,19:30,03:00,346,135,211,39.017341040462426,43490.000000000146,1.1956981505647304,125.69364161849741,29325.000000000102,20.163646990064397,5,19,0.03869136134741863,13.387211026206845,1.4830349531116793,42599.99999999991,890.000000000191,78.05491329479769,rr_matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS_RR2
M15_ASIA_ORB30_INCLUDE_NEWS_RR2p5,M15,ASIA,30,INCLUDE_NEWS,2.5,19:00,19:30,03:00,343,126,217,36.734693877551024,44440.99999999956,1.1960171136203217,129.56559766763672,29864.000000000306,21.05040565592224,4,19,0.058005835044011946,19.8960014200961,1.4881127779265708,33310.99999999947,11129.999999999925,91.14285714285714,rr_matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS_RR2p5
M15_ASIA_ORB30_INCLUDE_NEWS_RR3,M15,ASIA,30,INCLUDE_NEWS,3.0,19:00,19:30,03:00,342,123,219,35.96491228070175,63694.999999999796,1.2787222404550915,186.24269005847893,27860.00000000003,18.706774994964135,4,19,0.11743296871537973,40.162075300659865,2.2862526920315767,40394.99999999962,23300.000000000182,97.58187134502924,rr_matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS_RR3
M15_ASIA_ORB30_INCLUDE_NEWS_RR3p5,M15,ASIA,30,INCLUDE_NEWS,3.5,19:00,19:30,03:00,340,118,222,34.705882352941174,80391.99999999933,1.3493785310734434,236.4470588235277,27860.00000000003,17.284379536684405,4,19,0.15204987258451522,51.69695667873518,2.885570710696312,43054.99999999961,37336.9999999998,102.95,rr_matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS_RR3p5
M15_ASIA_ORB30_INCLUDE_NEWS_RR4,M15,ASIA,30,INCLUDE_NEWS,4.0,19:00,19:30,03:00,340,116,224,34.11764705882353,99299.99999999921,1.4291641455614106,292.0588235294096,27860.00000000003,15.840796019900564,4,19,0.19257811708994355,65.47655981058081,3.5642498205311957,46744.99999999943,52554.99999999984,107.09705882352941,rr_matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS_RR4
M15_ASIA_ORB30_INCLUDE_NEWS_RR4p5,M15,ASIA,30,INCLUDE_NEWS,4.5,19:00,19:30,03:00,340,116,224,34.11764705882353,115396.9999999993,1.498733684847434,339.4029411764689,27860.00000000003,15.514200245510004,4,19,0.24184497158249452,82.22729033804814,4.142031586503919,46004.999999999425,69392.0,113.45,rr_matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS_RR4p5
M15_ASIA_ORB30_INCLUDE_NEWS_RR5,M15,ASIA,30,INCLUDE_NEWS,5.0,19:00,19:30,03:00,339,115,224,33.92330383480826,112829.99999999927,1.4876393811046729,332.8318584070777,27860.00000000003,16.26686893587443,4,19,0.25746879876120937,87.28192278004998,4.04989231873651,49009.99999999963,63819.9999999997,120.02654867256638,rr_matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS_RR5
M15_ASIA_ORB60_INCLUDE_NEWS_RR1,M15,ASIA,60,INCLUDE_NEWS,1.0,19:00,20:00,03:00,300,161,139,53.666666666666664,55600.00000000026,1.2976843796011264,185.33333333333425,25400.000000000087,16.237294636578742,7,12,0.05189987786212599,15.569963358637798,2.1889763779527587,8684.999999999945,46915.00000000033,64.38666666666667,rr_matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS_RR1
M15_ASIA_ORB60_INCLUDE_NEWS_RR1p5,M15,ASIA,60,INCLUDE_NEWS,1.5,19:00,20:00,03:00,291,131,160,45.017182130584196,47097.99999999977,1.2301955034213095,161.84879725085867,39351.00000000048,24.113905434223398,7,12,0.03459018775251967,10.065744635983224,1.196869202815664,11020.999999999458,36077.00000000041,89.15807560137458,rr_matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS_RR1p5
M15_ASIA_ORB60_INCLUDE_NEWS_RR2,M15,ASIA,60,INCLUDE_NEWS,2.0,19:00,20:00,03:00,289,125,164,43.25259515570934,63355.0,1.2989359945266243,219.22145328719714,37040.00000000071,22.91157640800463,7,17,0.11179334368886348,32.30827632608155,1.7104481641468354,32669.99999999971,30685.000000000262,103.58477508650519,rr_matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS_RR2
M15_ASIA_ORB60_INCLUDE_NEWS_RR2p5,M15,ASIA,60,INCLUDE_NEWS,2.5,19:00,20:00,03:00,286,117,169,40.909090909090914,65887.0000000002,1.3055912432457513,230.37412587412663,39207.00000000035,23.764266621409664,7,17,0.1212782801032717,34.68558810953571,1.6804907286963964,26083.99999999947,39803.00000000075,119.20979020979021,rr_matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS_RR2p5
M15_ASIA_ORB60_INCLUDE_NEWS_RR3,M15,ASIA,60,INCLUDE_NEWS,3.0,19:00,20:00,03:00,286,116,170,40.55944055944056,76510.00000000012,1.3529384629578376,267.5174825174825,37555.000000000495,22.534577420419694,7,17,0.16785220272167334,48.00572997839858,2.0372786579682893,26824.999999999316,49685.00000000067,128.2097902097902,rr_matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS_RR3
M15_ASIA_ORB60_INCLUDE_NEWS_RR3p5,M15,ASIA,60,INCLUDE_NEWS,3.5,19:00,20:00,03:00,286,115,171,40.20979020979021,83158.99999999953,1.3812272216746493,290.7657342657326,35902.00000000044,21.324669307848364,7,17,0.208230715006159,59.553984491761476,2.3162776446994187,30983.99999999933,52175.00000000018,134.6993006993007,rr_matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS_RR3p5
M15_ASIA_ORB60_INCLUDE_NEWS_RR4,M15,ASIA,60,INCLUDE_NEWS,4.0,19:00,20:00,03:00,285,113,172,39.64912280701755,91625.00000000006,1.4185796843235339,321.4912280701753,40030.000000000466,23.667484553759074,7,17,0.2207696072027075,62.919338052771636,2.288908318760904,30634.99999999949,60990.00000000046,140.9438596491228,rr_matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS_RR4
M15_ASIA_ORB60_INCLUDE_NEWS_RR4p5,M15,ASIA,60,INCLUDE_NEWS,4.5,19:00,20:00,03:00,285,112,173,39.29824561403509,98805.99999999985,1.4501207234294549,346.68771929824436,39572.000000000466,22.915846285701303,7,17,0.2284081230584716,65.0963150716644,2.4968664712422597,31898.99999999934,66907.00000000029,144.86315789473684,rr_matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS_RR4p5
M15_ASIA_ORB60_INCLUDE_NEWS_RR5,M15,ASIA,60,INCLUDE_NEWS,5.0,19:00,20:00,03:00,285,112,173,39.29824561403509,97624.99999999977,1.4447405585166953,342.54385964912177,40470.00000000044,25.09456191480152,7,17,0.2549338611852543,72.65615043779748,2.412280701754354,33479.999999999476,64145.000000000255,147.86666666666667,rr_matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS_RR5
M15_LONDON_ORB15_INCLUDE_NEWS_RR1,M15,LONDON,15,INCLUDE_NEWS,1.0,03:00,03:15,09:30,400,171,229,42.75,-33694.999999998574,0.8381837391346164,-84.23749999999643,44559.99999999859,43.83885090265,6,11,-0.13908461476703649,-55.63384590681459,-0.7561714542190224,-8044.999999999709,-25649.999999998865,37.68,rr_matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS_RR1
M15_LONDON_ORB15_INCLUDE_NEWS_RR1p5,M15,LONDON,15,INCLUDE_NEWS,1.5,03:00,03:15,09:30,392,132,260,33.6734693877551,-45290.99999999862,0.8071081771720661,-115.53826530611882,61643.99999999887,60.159856343992566,6,15,-0.1786912549833128,-70.04697195345862,-0.7347187074167713,-22731.99999999997,-22558.999999998603,49.85459183673469,rr_matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS_RR1p5
M15_LONDON_ORB15_INCLUDE_NEWS_RR2,M15,LONDON,15,INCLUDE_NEWS,2.0,03:00,03:15,09:30,388,106,282,27.31958762886598,-53099.999999998734,0.7889591033742738,-136.85567010308927,63599.999999998894,62.880023728309766,5,15,-0.23153821449149753,-89.83682722270105,-0.8349056603773531,-31889.999999999556,-21209.999999999083,60.46134020618557,rr_matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS_RR2
M15_LONDON_ORB15_INCLUDE_NEWS_RR2p5,M15,LONDON,15,INCLUDE_NEWS,2.5,03:00,03:15,09:30,388,101,287,26.03092783505155,-40877.99999999848,0.8411363503876621,-105.35567010308895,64823.99999999929,58.32066288202438,5,17,-0.1927594272094948,-74.79065775728398,-0.6305997778600353,-32319.999999999574,-8557.999999998947,65.28350515463917,rr_matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS_RR2p5
M15_LONDON_ORB15_INCLUDE_NEWS_RR3,M15,LONDON,15,INCLUDE_NEWS,3.0,03:00,03:15,09:30,387,95,292,24.54780361757106,-44699.99999999879,0.8281727498126085,-115.50387596898906,67124.99999999952,60.3696375573335,5,17,-0.18346759179441502,-71.00195802443861,-0.665921787709484,-24204.999999999654,-20494.99999999912,71.65633074935401,rr_matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS_RR3
M15_LONDON_ORB15_INCLUDE_NEWS_RR3p5,M15,LONDON,15,INCLUDE_NEWS,3.5,03:00,03:15,09:30,383,85,298,22.193211488250654,-68866.99999999895,0.7390660225442864,-179.80939947780382,85001.9999999992,82.89643066120463,4,17,-0.22313958590387084,-85.46246140118254,-0.8101809369191266,-38256.99999999988,-30609.99999999899,76.53524804177546,rr_matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS_RR3p5
M15_LONDON_ORB15_INCLUDE_NEWS_RR4,M15,LONDON,15,INCLUDE_NEWS,4.0,03:00,03:15,09:30,383,82,301,21.409921671018274,-69314.99999999862,0.7398915511192039,-180.97911227153682,84894.9999999988,84.17530117495295,4,17,-0.21558296532496293,-82.5682757194608,-0.8164791801637269,-40649.99999999982,-28664.999999998778,78.8537859007833,rr_matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS_RR4
M15_LONDON_ORB15_INCLUDE_NEWS_RR4p5,M15,LONDON,15,INCLUDE_NEWS,4.5,03:00,03:15,09:30,383,81,302,21.148825065274153,-63934.999999998894,0.7605296177687917,-166.93211488250353,78092.99999999897,78.09299999999897,4,17,-0.19360174604950312,-74.14946873695969,-0.8187033408884246,-38660.99999999978,-25273.999999999072,80.64490861618799,rr_matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS_RR4p5
M15_LONDON_ORB15_INCLUDE_NEWS_RR5,M15,LONDON,15,INCLUDE_NEWS,5.0,03:00,03:15,09:30,383,80,303,20.887728459530024,-58419.99999999866,0.781427716252623,-152.5326370757144,72099.9999999989,72.0999999999989,4,17,-0.1804274994785901,-69.10373230030001,-0.810263522884876,-36654.9999999997,-21764.999999998916,82.62402088772846,rr_matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS_RR5
M15_LONDON_ORB30_INCLUDE_NEWS_RR1,M15,LONDON,30,INCLUDE_NEWS,1.0,03:00,03:30,09:30,340,162,178,47.647058823529406,3300.000000000553,1.0175354694723453,9.705882352943188,31404.999999999927,28.333634067123644,11,10,-0.03735696208362013,-12.701367108430846,0.10507880910684797,9824.999999999682,-6524.999999999,45.09117647058824,rr_matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS_RR1
M15_LONDON_ORB30_INCLUDE_NEWS_RR1p5,M15,LONDON,30,INCLUDE_NEWS,1.5,03:00,03:30,09:30,334,128,206,38.32335329341318,-2545.999999999447,0.9881058606432953,-7.622754491016205,39932.99999999956,32.148291269170045,6,10,-0.06332557044293614,-21.15074052794067,-0.06375679262763817,5558.99999999956,-8104.999999998972,64.17964071856288,rr_matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS_RR1p5
M15_LONDON_ORB30_INCLUDE_NEWS_RR2,M15,LONDON,30,INCLUDE_NEWS,2.0,03:00,03:30,09:30,328,109,219,33.23170731707317,-12299.999999999432,0.9457671957671988,-37.49999999999792,46054.99999999965,38.337634229584246,6,13,-0.0788117980547277,-25.850269761950685,-0.2670719791553474,-12535.000000000446,235.00000000112777,76.54268292682927,rr_matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS_RR2
M15_LONDON_ORB30_INCLUDE_NEWS_RR2p5,M15,LONDON,30,INCLUDE_NEWS,2.5,03:00,03:30,09:30,328,99,229,30.182926829268293,-6077.999999999985,0.9740472683020558,-18.53048780487811,54833.99999999958,41.172848776092295,6,13,-0.07962111368461935,-26.115725288555147,-0.11084363715942722,-18484.00000000065,12406.000000000631,84.5609756097561,rr_matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS_RR2p5
M15_LONDON_ORB30_INCLUDE_NEWS_RR3,M15,LONDON,30,INCLUDE_NEWS,3.0,03:00,03:30,09:30,326,90,236,27.607361963190186,-39604.99999999975,0.8349619752057515,-121.48773006134878,56099.999999999716,56.09999999999972,4,13,-0.11596630657858327,-37.80501594461815,-0.7059714795008905,-31475.00000000068,-8129.999999999018,90.53067484662577,rr_matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS_RR3
M15_LONDON_ORB30_INCLUDE_NEWS_RR3p5,M15,LONDON,30,INCLUDE_NEWS,3.5,03:00,03:30,09:30,325,88,237,27.076923076923077,-33107.99999999975,0.8624683255099082,-101.87076923076836,51787.999999999585,51.78799999999959,4,13,-0.09609900732840364,-31.232177381731184,-0.6392986792307102,-27237.000000000487,-5870.999999999229,93.69538461538461,rr_matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS_RR3p5
M15_LONDON_ORB30_INCLUDE_NEWS_RR4,M15,LONDON,30,INCLUDE_NEWS,4.0,03:00,03:30,09:30,325,88,237,27.076923076923077,-19309.99999999984,0.9197856519752425,-59.415384615384035,44934.99999999997,42.244053774560584,4,13,-0.0457672786956617,-14.874365576090053,-0.4297318348725905,-23330.000000000473,4020.0000000006658,94.9076923076923,rr_matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS_RR4
M15_LONDON_ORB30_INCLUDE_NEWS_RR4p5,M15,LONDON,30,INCLUDE_NEWS,4.5,03:00,03:30,09:30,325,88,237,27.076923076923077,-13918.99999999952,0.9421800357246727,-42.82769230769078,44275.99999999987,40.754786450662664,4,13,-0.028191360722916812,-9.162192234947964,-0.31436895835214473,-20373.000000000364,6454.000000000859,97.75076923076924,rr_matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS_RR4p5
M15_LONDON_ORB30_INCLUDE_NEWS_RR5,M15,LONDON,30,INCLUDE_NEWS,5.0,03:00,03:30,09:30,325,88,237,27.076923076923077,-2854.9999999997817,0.9881402401030208,-8.784615384614595,42554.99999999997,37.10436829714888,4,13,0.010178117070252062,3.30788804783192,-0.06708964868992559,-16735.00000000054,13880.00000000079,98.49230769230769,rr_matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS_RR5
M15_LONDON_ORB60_INCLUDE_NEWS_RR1,M15,LONDON,60,INCLUDE_NEWS,1.0,03:00,04:00,09:30,294,136,158,46.25850340136054,1905.0000000002765,1.0096173263327965,6.479591836735838,31385.00000000006,27.121500172831038,11,6,-0.0678049672895575,-19.934660383129902,0.06069778556636205,-9095.000000000664,11000.000000001,53.12925170068027,rr_matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS_RR1
M15_LONDON_ORB60_INCLUDE_NEWS_RR1p5,M15,LONDON,60,INCLUDE_NEWS,1.5,03:00,04:00,09:30,284,104,180,36.61971830985916,-28930.999999999578,0.872522582066536,-101.86971830985755,47550.9999999996,46.95931266047767,4,8,-0.1216346490761244,-34.54424033761933,-0.6084204327984652,-16038.000000000968,-12892.999999998578,76.55985915492958,rr_matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS_RR1p5
M15_LONDON_ORB60_INCLUDE_NEWS_RR2,M15,LONDON,60,INCLUDE_NEWS,2.0,03:00,04:00,09:30,282,94,188,33.33333333333333,-33234.99999999974,0.8574797915907298,-117.85460992907686,48574.99999999993,48.492562643505885,4,11,-0.12494046672330228,-35.23321161597124,-0.6841996911991721,-31920.000000001164,-1314.9999999985084,86.69858156028369,rr_matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS_RR2
M15_LONDON_ORB60_INCLUDE_NEWS_RR2p5,M15,LONDON,60,INCLUDE_NEWS,2.5,03:00,04:00,09:30,281,90,191,32.028469750889684,-28992.999999999738,0.8761776638906693,-103.17793594305931,45469.999999999825,45.46999999999983,4,11,-0.12295274979262429,-34.549722691727425,-0.6376292060699329,-23627.000000000906,-5365.999999998759,93.23843416370107,rr_matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS_RR2p5
M15_LONDON_ORB60_INCLUDE_NEWS_RR3,M15,LONDON,60,INCLUDE_NEWS,3.0,03:00,04:00,09:30,279,88,191,31.54121863799283,-24515.0,0.8951947330169722,-87.86738351254452,44560.0000000001,44.5600000000001,4,11,-0.09432927301286577,-26.31786717058955,-0.5501570915619377,-25075.000000001,560.0000000010841,96.36200716845879,rr_matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS_RR3
M15_LONDON_ORB60_INCLUDE_NEWS_RR3p5,M15,LONDON,60,INCLUDE_NEWS,3.5,03:00,04:00,09:30,279,86,193,30.824372759856633,-24586.99999999994,0.8955877356888066,-88.12544802867315,43889.000000000044,43.889000000000046,4,11,-0.10554790605733642,-29.44786578999686,-0.5602087083323821,-25127.000000001135,540.0000000013279,98.85304659498208,rr_matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS_RR3p5
M15_LONDON_ORB60_INCLUDE_NEWS_RR4,M15,LONDON,60,INCLUDE_NEWS,4.0,03:00,04:00,09:30,279,86,193,30.824372759856633,-15469.99999999968,0.9343043995243773,-55.44802867383377,42385.0,42.385,4,11,-0.07854769888046496,-21.914807987649723,-0.3649876135425193,-22075.00000000091,6605.0000000012915,99.98566308243727,rr_matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS_RR4
M15_LONDON_ORB60_INCLUDE_NEWS_RR4p5,M15,LONDON,60,INCLUDE_NEWS,4.5,03:00,04:00,09:30,279,86,193,30.824372759856633,-10555.99999999981,0.9551724137931047,-37.835125448027675,40820.99999999997,40.82099999999997,4,11,-0.06672349726617081,-18.615855737261658,-0.25859239117120647,-18367.000000000917,7811.000000001193,101.71326164874552,rr_matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS_RR4p5
M15_LONDON_ORB60_INCLUDE_NEWS_RR5,M15,LONDON,60,INCLUDE_NEWS,5.0,03:00,04:00,09:30,279,85,194,30.46594982078853,-15309.999999999665,0.9353094035873508,-54.874551971324664,46369.99999999997,46.36999999999997,4,11,-0.08803335714716017,-24.561306644057687,-0.3301703687729065,-23450.000000000866,8140.000000001284,103.81362007168458,rr_matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS_RR5
M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR1,M15,NEW_YORK,15,INCLUDE_NEWS,1.0,09:30,09:45,16:55,299,157,142,52.508361204013376,41409.99999999997,1.206235370287364,138.49498327759133,19420.000000000262,14.341629126357164,7,6,0.046131370688643376,13.79327983590437,2.1323377960864787,12234.999999999673,29175.00000000014,88.18729096989966,rr_matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR1
M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR1p5,M15,NEW_YORK,15,INCLUDE_NEWS,1.5,09:30,09:45,16:55,286,129,157,45.10489510489511,24111.999999999825,1.1095676277463467,84.30769230769148,26465.00000000013,20.354091199249453,7,6,0.01964880305215451,5.61955767291619,0.9110901190251164,-11842.000000000371,35954.00000000013,120.67132867132867,rr_matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR1p5
M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR2,M15,NEW_YORK,15,INCLUDE_NEWS,2.0,09:30,09:45,16:55,283,119,164,42.04946996466431,50365.00000000023,1.223620823620824,177.96819787985885,24870.000000000146,17.965109979412837,7,6,0.05080018950913077,14.376453631084008,2.025130679533572,909.999999999718,49455.00000000034,134.5088339222615,rr_matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR2
M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR2p5,M15,NEW_YORK,15,INCLUDE_NEWS,2.5,09:30,09:45,16:55,280,111,169,39.64285714285714,57418.00000000012,1.2479241779831172,205.06428571428535,25607.000000000087,15.661588566199327,6,6,0.05814741109446986,16.28127510645156,2.242277502245477,-594.0000000002328,58012.00000000013,147.95714285714286,rr_matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR2p5
M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR3,M15,NEW_YORK,15,INCLUDE_NEWS,3.0,09:30,09:45,16:55,279,107,172,38.35125448028674,31560.000000000233,1.134175116382884,113.1182795698926,29700.000000000087,21.71052631578954,6,6,0.019572997985241817,5.460866437882467,1.0626262626262672,-13724.999999999953,45284.99999999999,161.00716845878136,rr_matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR3
M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR3p5,M15,NEW_YORK,15,INCLUDE_NEWS,3.5,09:30,09:45,16:55,278,106,172,38.1294964028777,41867.00000000023,1.1779567721505537,150.60071942446027,29700.000000000087,20.53799875527287,6,6,0.030055481886271242,8.355423964383405,1.4096632996633034,-9804.00000000027,51671.00000000023,169.40287769784172,rr_matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR3p5
M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR4,M15,NEW_YORK,15,INCLUDE_NEWS,4.0,09:30,09:45,16:55,278,106,172,38.1294964028777,53445.00000000041,1.2271693622085742,192.24820143884952,29700.00000000003,19.7644240367339,6,6,0.05629781338720731,15.650792121643633,1.7994949494949615,-2710.0000000000364,56155.0000000002,173.32374100719426,rr_matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR4
M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR4p5,M15,NEW_YORK,15,INCLUDE_NEWS,4.5,09:30,09:45,16:55,278,105,173,37.76978417266187,61459.00000000035,1.2606348465893433,221.07553956834553,29700.00000000006,18.886521891195876,6,6,0.05322761491450177,14.797276946231493,2.0693265993266072,397.99999999995634,61061.000000000095,176.0791366906475,rr_matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR4p5
M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR5,M15,NEW_YORK,15,INCLUDE_NEWS,5.0,09:30,09:45,16:55,278,103,175,37.05035971223021,57170.00000000035,1.2414273648648653,205.6474820143886,29700.0,18.284236771631736,6,6,0.02940826982539804,8.175499011460655,1.9249158249158367,-1935.0000000000364,59105.000000000065,180.53956834532374,rr_matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS_RR5
M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR1,M15,NEW_YORK,30,INCLUDE_NEWS,1.0,09:30,10:00,16:55,259,126,132,48.64864864864865,22020.00000000003,1.1085772047040265,85.01930501930532,22269.999999999854,16.089296680272998,6,6,-0.014776867216838742,-3.827208609161234,0.9887741356084496,-24090.00000000042,46110.000000000495,111.33204633204633,rr_matrix_out/M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR1
M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR1p5,M15,NEW_YORK,30,INCLUDE_NEWS,1.5,09:30,10:00,16:55,247,107,139,43.31983805668016,33056.00000000035,1.1554077243130172,133.8299595141711,25587.0,17.801385874102493,6,9,-0.010800025653799042,-2.6676063364883635,1.291906046039018,-35648.00000000046,68704.00000000073,140.9919028340081,rr_matrix_out/M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR1p5
M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR2,M15,NEW_YORK,30,INCLUDE_NEWS,2.0,09:30,10:00,16:55,244,99,144,40.57377049180328,61020.00000000029,1.2820429859024747,250.08196721311583,27190.0,16.653396214858805,6,9,0.011322968025682244,2.7628041982664673,2.244207429201923,-24605.000000000204,85625.00000000047,156.39344262295083,rr_matrix_out/M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR2
M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR2p5,M15,NEW_YORK,30,INCLUDE_NEWS,2.5,09:30,10:00,16:55,243,96,147,39.50617283950617,48705.00000000029,1.221471932337496,200.4320987654333,25650.00000000006,17.172812725958075,6,9,0.02537563339103294,6.166278914021005,1.898830409356732,-8599.00000000025,57304.00000000054,170.46913580246914,rr_matrix_out/M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR2p5
M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR3,M15,NEW_YORK,30,INCLUDE_NEWS,3.0,09:30,10:00,16:55,243,93,150,38.2716049382716,23465.000000000553,1.1050264076627008,96.56378600823251,35509.99999999994,25.21927488370434,6,9,-0.026580278528546955,-6.45900768243691,0.6607997747113655,-19120.000000000073,42585.00000000058,182.0781893004115,rr_matrix_out/M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR3
M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR3p5,M15,NEW_YORK,30,INCLUDE_NEWS,3.5,09:30,10:00,16:55,243,93,150,38.2716049382716,29988.000000000582,1.1342225405066724,123.40740740741008,35550.00000000003,24.28195758341586,6,9,-0.019965590049376987,-4.851638381998608,0.843544303797484,-12609.000000000015,42597.000000000655,186.4238683127572,rr_matrix_out/M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR3p5
M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR4,M15,NEW_YORK,30,INCLUDE_NEWS,4.0,09:30,10:00,16:55,243,93,150,38.2716049382716,37820.00000000029,1.1692775937695843,155.63786008230636,35550.00000000006,23.25885701200564,6,9,-0.005138201070966989,-1.2485828602449782,1.063853727144873,-6650.000000000182,44470.000000000626,189.34567901234567,rr_matrix_out/M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR4
M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR4p5,M15,NEW_YORK,30,INCLUDE_NEWS,4.5,09:30,10:00,16:55,243,92,151,37.86008230452675,40912.00000000064,1.1824067056043548,168.36213991769804,35549.99999999994,22.83090360285139,6,9,-0.01142840380429277,-2.777102124443143,1.150829817158951,-9049.00000000007,49961.00000000071,190.87654320987653,rr_matrix_out/M15_NEW_YORK_ORB30_INCLUDE_NEWS_RR4p5
