name,timeframe,session,orb_minutes,news_mode,risk_reward,sl_range_mult,max_trades,reverse,range_start,range_end,stop_time,trades,wins,losses,win_rate,net_profit,profit_factor,expectancy,max_dd_money,max_dd_pct,avg_r,total_r,recovery_factor,max_consec_losses,long_net,short_net,avg_duration_min
M1_LONDON_ORB15_INCLUDE_NEWS_RR2p5_SL1_RRR_REV,M1,LONDON,15,INCLUDE_NEWS,2.5,1.0,3,True,03:00,03:15,09:30,315,98,217,31.11111111111111,-9594.999999999709,0.9572167476702202,-30.460317460316535,41855.000000000044,40.740740740740854,-0.04247371610343532,-13.379220572582124,-0.22924381794289092,11,-11759.999999999945,2165.0000000002365,87.0984126984127
M1_LONDON_ORB30_INCLUDE_NEWS_RR1p5_SL0p5_R_REV,M1,LONDON,30,INCLUDE_NEWS,1.5,0.5,1,True,03:00,03:30,09:30,158,64,94,40.50632911392405,-9601.000000000582,0.8774522943391337,-60.76582278481372,20307.99999999994,19.67371929008756,0.013022037461407553,2.0574819189023934,-0.4727693519795455,8,-9013.000000000784,-587.9999999997835,29.246835443037973
M15_LONDON_ORB30_SKIP_NEWS_RR2p5_SL0p25_RR_FWD,M15,LONDON,30,SKIP_NEWS,2.5,0.25,2,False,03:00,03:30,09:30,185,44,141,23.783783783783786,-9619.000000000568,0.9030137428286181,-51.99459459459757,26074.00000000029,26.074000000000293,-0.21097198977129375,-39.029818107689344,-0.36891155940785686,16,-2909.000000000424,-6710.000000000127,58.372972972972974
M1_LONDON_ORB60_SKIP_NEWS_RR1_SL0p25_R_FWD,M1,LONDON,60,SKIP_NEWS,1.0,0.25,1,False,03:00,04:00,09:30,106,46,60,43.39622641509434,-9633.00000000016,0.7613822145157259,-90.87735849056811,14853.000000000102,14.847951696423317,-0.1318363008238105,-13.974647887323913,-0.6485558473035814,7,-1380.0000000001091,-8253.000000000111,14.80188679245283
M15_LONDON_ORB15_INCLUDE_NEWS_RR1_SL0p25_RR_FWD,M15,LONDON,15,INCLUDE_NEWS,1.0,0.25,2,False,03:00,03:15,09:30,284,124,160,43.66197183098591,-9711.999999999069,0.9132710013305899,-34.19718309858847,20591.999999999796,19.453576691984725,-0.12459889036252392,-35.38608486295679,-0.4716394716394311,13,3108.0000000006294,-12819.999999999754,23.54225352112676
M1_LONDON_ORB60_INCLUDE_NEWS_RR1p5_SL1_R_REV,M1,LONDON,60,INCLUDE_NEWS,1.5,1.0,1,True,03:00,04:00,09:30,158,74,84,46.835443037974684,-9715.000000000015,0.9415040944123316,-61.48734177215196,38805.00000000006,30.514272234017486,0.03459737871050767,5.466385836260212,-0.2503543357814715,7,-15169.999999999935,5454.999999999927,172.0632911392405
M15_LONDON_ORB30_SKIP_NEWS_RR2_SL0p5_R_FWD,M15,LONDON,30,SKIP_NEWS,2.0,0.5,1,False,03:00,03:30,09:30,106,27,79,25.471698113207548,-9760.000000000146,0.8842367453445611,-92.07547169811399,22630.000000000393,20.770042678170196,-0.27998946509006717,-29.67888329954712,-0.4312859036676967,13,-5395.000000000027,-4365.000000000055,102.44339622641509
M1_LONDON_ORB15_INCLUDE_NEWS_RR3_SL0p5_RR_FWD,M1,LONDON,15,INCLUDE_NEWS,3.0,0.5,2,False,03:00,03:15,09:30,303,68,235,22.442244224422442,-9794.999999999418,0.9396599519497365,-32.326732673264864,30220.000000000044,26.477417093792422,-0.12158777212092459,-36.84109495264015,-0.3241230972865455,19,-244.9999999999818,-9549.999999999272,51.95709570957096
M15_LONDON_ORB30_SKIP_NEWS_RR2p5_SL1p5_RRR_FWD,M15,LONDON,30,SKIP_NEWS,2.5,1.5,3,False,03:00,03:30,09:30,137,55,82,40.14598540145985,-9815.99999999997,0.9380381264991798,-71.64963503649591,33790.00000000019,33.790000000000184,-0.0340183062969166,-4.660507962677574,-0.2905001479727705,7,-26731.999999999927,16915.999999999985,201.1167883211679
M5_LONDON_ORB30_SKIP_NEWS_RR3_SL1p5_R_FWD,M5,LONDON,30,SKIP_NEWS,3.0,1.5,1,False,03:00,03:30,09:30,106,35,71,33.0188679245283,-9825.000000000204,0.9283683289588786,-92.68867924528516,32724.999999999985,28.74901168409024,-0.12206460119691502,-12.938847726872993,-0.3002291825821301,7,-49365.0000000001,39539.99999999987,233.1320754716981
M1_LONDON_ORB30_INCLUDE_NEWS_RR2p5_SL0p5_RRR_FWD,M1,LONDON,30,INCLUDE_NEWS,2.5,0.5,3,False,03:00,03:30,09:30,397,104,293,26.19647355163728,-9907.999999999593,0.9580311758725877,-24.957178841308544,47610.000000000175,37.9081636715422,-0.13323628763429793,-52.89480619081628,-0.20810754043267288,14,-13333.000000000357,3425.000000000864,57.71536523929471
M5_LONDON_ORB30_INCLUDE_NEWS_RR2p5_SL0p5_RR_REV,M5,LONDON,30,INCLUDE_NEWS,2.5,0.5,2,True,03:00,03:30,09:30,278,82,196,29.496402877697843,-9914.000000000218,0.9339682962568258,-35.661870503597896,22811.000000000437,22.654007726456133,-0.0041135322288028565,-1.1435619596071942,-0.4346148787865516,11,-7325.000000000864,-2588.9999999993506,51.431654676258994
M1_LONDON_ORB15_INCLUDE_NEWS_RR3_SL1_RRR_REV,M1,LONDON,15,INCLUDE_NEWS,3.0,1.0,3,True,03:00,03:15,09:30,304,89,215,29.276315789473685,-9929.999999999476,0.9552742996126501,-32.664473684208495,40599.9999999999,38.50531107738994,-0.04290798643428959,-13.044027876024035,-0.24458128078816505,11,-5049.999999999818,-4879.999999999563,96.39144736842105
M1_LONDON_ORB60_INCLUDE_NEWS_RR1_SL0p5_R_REV,M1,LONDON,60,INCLUDE_NEWS,1.0,0.5,1,True,03:00,04:00,09:30,158,81,77,51.26582278481012,-9964.99999999952,0.8910750396239867,-63.06962025316174,20864.999999999767,19.043490165654866,0.025792840615221035,4.075268817204924,-0.47759405703329166,7,-8049.999999999727,-1914.9999999998272,38.15822784810127
M1_LONDON_ORB30_SKIP_NEWS_RR3_SL1_RRR_REV,M1,LONDON,30,SKIP_NEWS,3.0,1.0,3,True,03:00,03:30,09:30,160,61,99,38.125,-9990.000000000102,0.9249436513899315,-62.43750000000091,31469.99999999968,28.364127985578875,-0.010408700118889646,-1.6653920190223435,-0.3174451858913315,10,-16759.99999999999,6769.999999999845,145.3625
M15_LONDON_ORB30_SKIP_NEWS_RR2p5_SL2_RR_REV,M15,LONDON,30,SKIP_NEWS,2.5,2.0,2,True,03:00,03:30,09:30,109,50,59,45.87155963302752,-10009.999999999374,0.9218396189583868,-91.83486238531516,36149.999999999534,30.658977185988906,-0.039717545857282356,-4.329212498443777,-0.27690179806361004,7,-12179.999999999654,2170.000000000302,254.5137614678899
M15_LONDON_ORB30_SKIP_NEWS_RR2p5_SL2_RRR_REV,M15,LONDON,30,SKIP_NEWS,2.5,2.0,3,True,03:00,03:30,09:30,109,50,59,45.87155963302752,-10009.999999999374,0.9218396189583868,-91.83486238531516,36149.999999999534,30.658977185988906,-0.039717545857282356,-4.329212498443777,-0.27690179806361004,7,-12179.999999999654,2170.000000000302,254.5137614678899
M1_LONDON_ORB30_SKIP_NEWS_RR3_SL0p75_R_FWD,M1,LONDON,30,SKIP_NEWS,3.0,0.75,1,False,03:00,03:30,09:30,106,23,83,21.69811320754717,-10012.999999999767,0.8925805136567494,-94.46226415094092,22743.99999999984,20.798697795213524,-0.21504074566589845,-22.794319040585236,-0.44024797748856126,14,-20362.000000000124,10349.000000000387,121.0754716981132
M5_LONDON_ORB60_SKIP_NEWS_RR3_SL0p25_RRR_FWD,M5,LONDON,60,SKIP_NEWS,3.0,0.25,3,False,03:00,04:00,09:30,236,53,183,22.45762711864407,-10034.999999999185,0.9231164094941912,-42.52118644067446,33774.99999999936,29.880918677895934,-0.15833435383491878,-37.366907505040835,-0.2971132494448372,16,-10917.000000000007,882.0000000008349,56.360169491525426
M5_LONDON_ORB60_SKIP_NEWS_RR2p5_SL0p75_RRR_REV,M5,LONDON,60,SKIP_NEWS,2.5,0.75,3,True,03:00,04:00,09:30,147,55,92,37.41496598639456,-10036.00000000003,0.9193655945943775,-68.2721088435372,26915.999999999825,23.269847582325344,-0.0016742443454709302,-0.24611391878422673,-0.37286372417893054,9,-5395.000000000027,-4640.99999999994,123.8843537414966
M5_LONDON_ORB30_INCLUDE_NEWS_RR1p5_SL0p5_R_REV,M5,LONDON,30,INCLUDE_NEWS,1.5,0.5,1,True,03:00,03:30,09:30,158,61,97,38.607594936708864,-10059.000000000102,0.8718761941153967,-63.66455696202656,16722.999999999985,15.67820445511138,-0.03482977900200157,-5.503105082316248,-0.601506906655511,7,-3124.0000000002055,-6934.999999999991,29.449367088607595
M15_LONDON_ORB15_INCLUDE_NEWS_RR3_SL2_R_FWD,M15,LONDON,15,INCLUDE_NEWS,3.0,2.0,1,False,03:00,03:15,09:30,159,56,103,35.22012578616352,-10059.999999999505,0.9501066309576973,-63.27044025156885,35389.999999999985,30.768561989219172,-0.11717704696764418,-18.631150467855424,-0.28426109070357475,8,-23269.999999999574,13210.000000000127,247.73584905660377
M1_LONDON_ORB60_SKIP_NEWS_RR3_SL0p25_RRR_FWD,M1,LONDON,60,SKIP_NEWS,3.0,0.25,3,False,03:00,04:00,09:30,271,66,205,24.354243542435423,-10060.999999999738,0.9213922962731491,-37.12546125461125,24773.99999999984,24.2354874684509,-0.0737978175382367,-19.999208552862147,-0.40611124566076545,17,-9148.999999999707,-911.9999999999436,37.70479704797048
M5_LONDON_ORB15_SKIP_NEWS_RR1p5_SL0p25_R_FWD,M5,LONDON,15,SKIP_NEWS,1.5,0.25,1,False,03:00,03:15,09:30,107,37,70,34.57943925233645,-10230.999999999563,0.7338657232786276,-95.61682242990267,11397.999999999563,11.266519714926373,-0.13674468346720978,-14.631681130991446,-0.8976136164239301,8,-9091.999999999734,-1138.9999999998508,15.738317757009346
M1_LONDON_ORB15_INCLUDE_NEWS_RR2_SL0p25_RRR_REV,M1,LONDON,15,INCLUDE_NEWS,2.0,0.25,3,True,03:00,03:15,09:30,456,136,320,29.82456140350877,-10329.000000001688,0.8913663087262285,-22.651315789477266,15310.00000000163,14.60849983779092,-0.1073931461280932,-48.9712746344105,-0.6746570868713644,19,-4598.000000000729,-5731.000000000904,6.684210526315789
M15_LONDON_ORB60_SKIP_NEWS_RR3_SL0p75_R_FWD,M15,LONDON,60,SKIP_NEWS,3.0,0.75,1,False,03:00,04:00,09:30,105,33,72,31.428571428571427,-10333.000000000044,0.9115923305298637,-98.40952380952417,25167.0,25.167,-0.1939323512283521,-20.36289687897697,-0.41057734334644747,9,-37196.000000000175,26863.000000000142,161.97142857142856
M15_LONDON_ORB15_SKIP_NEWS_RR1p5_SL2_R_REV,M15,LONDON,15,SKIP_NEWS,1.5,2.0,1,True,03:00,03:15,09:30,107,53,54,49.532710280373834,-10359.999999999854,0.9105044920525233,-96.8224299065411,41179.99999999974,37.66233766233743,0.06767273996385442,7.240983176132423,-0.25157843613404374,7,-9279.999999999882,-1080.0000000000182,213.4018691588785
M1_LONDON_ORB15_SKIP_NEWS_RR2_SL0p25_R_FWD,M1,LONDON,15,SKIP_NEWS,2.0,0.25,1,False,03:00,03:15,09:30,107,26,81,24.299065420560748,-10369.999999999942,0.6884763278058185,-96.91588785046628,15195.000000000146,14.661610606148445,-0.2735459322321108,-29.269414748835857,-0.6824613359657679,14,-3116.9999999999163,-7252.9999999999745,11.383177570093459
M1_LONDON_ORB30_SKIP_NEWS_RR1_SL0p5_RRR_FWD,M1,LONDON,30,SKIP_NEWS,1.0,0.5,3,False,03:00,03:30,09:30,285,134,151,47.01754385964912,-10370.000000000087,0.9171493628410494,-36.385964912280954,20504.99999999952,19.95135003648701,-0.06553577887313794,-18.677696978844313,-0.5057303096805819,6,-16650.000000000273,6280.0000000002,26.228070175438596
M5_LONDON_ORB15_INCLUDE_NEWS_RR3_SL0p25_RR_FWD,M5,LONDON,15,INCLUDE_NEWS,3.0,0.25,2,False,03:00,03:15,09:30,308,63,245,20.454545454545457,-10372.99999999936,0.9193202146690548,-33.67857142856996,21754.999999999694,20.427038243772024,-0.21719374270491326,-66.89567275311329,-0.4768099287519883,31,-8636.999999999853,-1735.9999999996944,35.327922077922075
M15_LONDON_ORB60_INCLUDE_NEWS_RR2p5_SL1_RRR_FWD,M15,LONDON,60,INCLUDE_NEWS,2.5,1.0,3,False,03:00,04:00,09:30,217,86,131,39.63133640552996,-10390.000000000335,0.9530734835824926,-47.880184331798745,35210.00000000022,35.21000000000022,-0.05387234363993847,-11.690298569866648,-0.2950866231184399,8,-20000.00000000073,9610.000000000398,155.6635944700461
M15_LONDON_ORB60_SKIP_NEWS_RR2p5_SL0p75_RR_REV,M15,LONDON,60,SKIP_NEWS,2.5,0.75,2,True,03:00,04:00,09:30,126,46,80,36.507936507936506,-10429.0,0.9071872274531442,-82.7698412698409,37664.99999999977,29.74037869336562,-0.0032784547060076344,-0.41308529295696195,-0.2768883578919438,14,-14709.9999999999,4280.999999999949,126.95238095238095
M1_LONDON_ORB60_INCLUDE_NEWS_RR1p5_SL1_RR_REV,M1,LONDON,60,INCLUDE_NEWS,1.5,1.0,2,True,03:00,04:00,09:30,215,100,115,46.51162790697674,-10429.999999999505,0.9493172651732367,-48.51162790697472,37194.99999999956,29.490584737363363,0.027630930385223542,5.940650032823061,-0.2804140341443642,6,-11654.99999999943,1224.9999999998636,144.45581395348836
M15_LONDON_ORB60_SKIP_NEWS_RR3_SL0p5_RRR_FWD,M15,LONDON,60,SKIP_NEWS,3.0,0.5,3,False,03:00,04:00,09:30,182,54,128,29.67032967032967,-10439.999999999985,0.9293640054127197,-57.36263736263691,26109.99999999997,26.10999999999997,-0.15176119111579114,-27.620536783073987,-0.399846801991574,14,-28580.000000000386,18140.000000000466,99.56593406593407
M5_LONDON_ORB30_INCLUDE_NEWS_RR2p5_SL0p25_RR_FWD,M5,LONDON,30,INCLUDE_NEWS,2.5,0.25,2,False,03:00,03:30,09:30,296,77,219,26.013513513513516,-10456.00000000003,0.9251195966656157,-35.324324324324614,24270.000000000276,23.11230465960081,-0.11972947393084482,-35.43992428353007,-0.43081994231561227,16,-2348.000000000593,-8107.9999999994925,39.83783783783784
M5_LONDON_ORB60_SKIP_NEWS_RR2p5_SL0p75_RR_REV,M5,LONDON,60,SKIP_NEWS,2.5,0.75,2,True,03:00,04:00,09:30,140,52,88,37.142857142857146,-10461.999999999913,0.9141396318394088,-74.72857142857038,29175.999999999767,24.987153574731813,-0.0018260757377984366,-0.25565060329178113,-0.35858239649026585,9,-6319.999999999982,-4141.999999999871,128.28571428571428
M5_LONDON_ORB30_INCLUDE_NEWS_RR3_SL2_R_REV,M5,LONDON,30,INCLUDE_NEWS,3.0,2.0,1,True,03:00,03:30,09:30,158,76,82,48.10126582278481,-10479.999999999869,0.9475973798689946,-66.32911392404931,40949.99999999978,33.969307341351936,0.02453182808774998,3.8760288378644967,-0.25592185592185407,7,-7500.0000000000455,-2979.9999999997435,271.73417721518985
M15_LONDON_ORB60_INCLUDE_NEWS_RR3_SL2_RRR_REV,M15,LONDON,60,INCLUDE_NEWS,3.0,2.0,3,True,03:00,04:00,09:30,158,76,82,48.10126582278481,-10489.999999999243,0.9458692398988635,-66.3924050632863,39059.99999999949,31.308111574222032,0.020127276402203752,3.180109671548193,-0.26856118791601075,8,-17070.000000000073,6580.000000000837,233.28481012658227
M15_LONDON_ORB60_INCLUDE_NEWS_RR3_SL2_RR_REV,M15,LONDON,60,INCLUDE_NEWS,3.0,2.0,2,True,03:00,04:00,09:30,158,76,82,48.10126582278481,-10489.999999999243,0.9458692398988635,-66.3924050632863,39059.99999999949,31.308111574222032,0.020127276402203752,3.180109671548193,-0.26856118791601075,8,-17070.000000000073,6580.000000000837,233.28481012658227
M5_LONDON_ORB60_INCLUDE_NEWS_RR2_SL1_R_FWD,M5,LONDON,60,INCLUDE_NEWS,2.0,1.0,1,False,03:00,04:00,09:30,157,60,97,38.21656050955414,-10490.000000000568,0.9411236459561061,-66.81528662420764,31210.000000000204,31.210000000000203,-0.09929375830621674,-15.589120054076028,-0.3361102210830022,8,-30790.00000000073,20300.00000000014,194.9299363057325
M15_LONDON_ORB30_INCLUDE_NEWS_RR3_SL0p75_R_REV,M15,LONDON,30,INCLUDE_NEWS,3.0,0.75,1,True,03:00,03:30,09:30,157,48,109,30.573248407643312,-10510.999999999942,0.9188063898158455,-66.94904458598677,29792.00000000006,27.671530609401607,0.05187952424299753,8.145085306150612,-0.35281283566057736,19,2126.000000000431,-12637.000000000353,125.52229299363057
M1_LONDON_ORB15_INCLUDE_NEWS_RR2_SL1_RR_REV,M1,LONDON,15,INCLUDE_NEWS,2.0,1.0,2,True,03:00,03:15,09:30,269,91,178,33.82899628252788,-10589.999999999694,0.9461890243902455,-39.368029739775466,38140.000000000015,37.293438936149464,-0.04618762690425936,-12.424471637245768,-0.27766124803355247,9,-17929.999999999472,7339.999999999873,84.7918215613383
M15_LONDON_ORB30_INCLUDE_NEWS_RR3_SL0p75_RR_REV,M15,LONDON,30,INCLUDE_NEWS,3.0,0.75,2,True,03:00,03:30,09:30,215,68,147,31.627906976744185,-10627.999999999767,0.9350517605935071,-49.432558139533285,34826.99999999988,31.96251904333611,0.04242756639811389,9.121926775594487,-0.30516553248915507,12,-2549.9999999995434,-8078.000000000111,106.85581395348837
M5_LONDON_ORB15_INCLUDE_NEWS_RR3_SL0p5_RR_FWD,M5,LONDON,15,INCLUDE_NEWS,3.0,0.5,2,False,03:00,03:15,09:30,296,67,229,22.635135135135133,-10634.999999998938,0.9415434507777773,-35.92905405405033,37965.00000000016,32.08400236626387,-0.18317088736134624,-54.21858265895849,-0.28012643224019207,23,-2874.999999999636,-7759.999999999263,67.80405405405405
M1_LONDON_ORB30_INCLUDE_NEWS_RR2_SL0p75_RR_FWD,M1,LONDON,30,INCLUDE_NEWS,2.0,0.75,2,False,03:00,03:30,09:30,282,89,193,31.560283687943265,-10640.999999999127,0.9511331542329717,-37.734042553188694,45263.99999999959,39.03987304106291,-0.1064115651928631,-30.008061384387393,-0.23508748674441549,15,-19801.999999999996,9161.000000000786,93.63120567375887
M1_LONDON_ORB15_SKIP_NEWS_RR1_SL0p5_R_FWD,M1,LONDON,15,SKIP_NEWS,1.0,0.5,1,False,03:00,03:15,09:30,107,50,57,46.728971962616825,-10649.999999999942,0.754466858789628,-99.53271028037298,15840.000000000116,15.154269313561436,-0.06527677929545646,-6.984615384613841,-0.6723484848484762,6,-7404.999999999882,-3245.0000000000273,16.177570093457945
M5_LONDON_ORB30_SKIP_NEWS_RR2_SL1_R_REV,M5,LONDON,30,SKIP_NEWS,2.0,1.0,1,True,03:00,03:30,09:30,106,43,63,40.56603773584906,-10659.999999999884,0.8928643216080414,-100.56603773584769,24380.000000000015,23.060915626182446,0.04091961148125175,4.337478817012685,-0.4372436423297735,6,-16069.999999999982,5410.000000000127,149.5754716981132
M15_LONDON_ORB15_SKIP_NEWS_RR3_SL2_R_FWD,M15,LONDON,15,SKIP_NEWS,3.0,2.0,1,False,03:00,03:15,09:30,107,36,71,33.64485981308411,-10659.999999999927,0.9226695683714188,-99.62616822429814,31219.999999999913,31.219999999999914,-0.16008876962789542,-17.12949835018481,-0.3414477898782818,7,-38699.99999999978,28039.999999999876,238.42056074766356
M1_LONDON_ORB30_SKIP_NEWS_RR3_SL1p5_R_FWD,M1,LONDON,30,SKIP_NEWS,3.0,1.5,1,False,03:00,03:30,09:30,106,35,71,33.0188679245283,-10665.000000000058,0.9183353114590908,-100.61320754717033,30539.99999999997,26.881436493266424,-0.14031907871921132,-14.873822344236398,-0.34921414538310636,7,-46325.000000000044,35660.0,230.16037735849056
M15_LONDON_ORB15_INCLUDE_NEWS_RR2_SL1p5_R_REV,M15,LONDON,15,INCLUDE_NEWS,2.0,1.5,1,True,03:00,03:15,09:30,159,70,89,44.0251572327044,-10669.99999999984,0.9337719570479814,-67.10691823899188,43884.99999999986,42.17278493176998,0.10550908141504917,16.775943944992818,-0.2431354676996667,9,-354.9999999997908,-10314.999999999918,180.33333333333334
M5_LONDON_ORB60_SKIP_NEWS_RR2p5_SL0p75_RRR_FWD,M5,LONDON,60,SKIP_NEWS,2.5,0.75,3,False,03:00,04:00,09:30,183,61,122,33.33333333333333,-10700.999999999229,0.9384748949283945,-58.47540983606122,37303.999999999316,37.30399999999931,-0.14793507528993408,-27.072118778057938,-0.286859318035584,11,-30563.99999999994,19863.00000000074,123.68852459016394
M1_LONDON_ORB15_INCLUDE_NEWS_RR1p5_SL0p5_R_FWD,M1,LONDON,15,INCLUDE_NEWS,1.5,0.5,1,False,03:00,03:15,09:30,159,59,100,37.10691823899371,-10747.999999999418,0.8537786545133077,-67.59748427672528,21193.00000000032,20.125541289979694,-0.07271139733001651,-11.561112175472626,-0.5071485867974923,9,-2222.9999999998654,-8524.999999999454,27.67924528301887
M15_LONDON_ORB60_INCLUDE_NEWS_RR1_SL1p5_RRR_REV,M15,LONDON,60,INCLUDE_NEWS,1.0,1.5,3,True,03:00,04:00,09:30,187,101,86,54.01069518716578,-10779.99999999984,0.9455266681826233,-57.64705882352805,39040.0,33.14795160263209,0.025005768944537092,4.676078792628436,-0.27612704918032377,6,-31690.0000000006,20910.000000000848,165.93582887700535
M15_LONDON_ORB60_SKIP_NEWS_RR1_SL1_R_FWD,M15,LONDON,60,SKIP_NEWS,1.0,1.0,1,False,03:00,04:00,09:30,105,44,61,41.904761904761905,-10800.000000000364,0.9075104907082266,-102.85714285714634,25730.0,25.729999999999997,-0.09686469830548552,-10.17079332207598,-0.419743490089404,6,-31520.000000000342,20719.99999999998,154.36190476190475
M15_LONDON_ORB30_SKIP_NEWS_RR2_SL2_RR_REV,M15,LONDON,30,SKIP_NEWS,2.0,2.0,2,True,03:00,03:30,09:30,109,52,57,47.706422018348626,-10809.999999999374,0.9144507755618916,-99.17431192659966,36149.99999999955,31.20683701657418,-0.017972836087975428,-1.9590391335893216,-0.2990318118948689,7,-11029.999999999563,220.000000000211,248.89908256880733
M5_LONDON_ORB15_SKIP_NEWS_RR2p5_SL0p25_R_FWD,M5,LONDON,15,SKIP_NEWS,2.5,0.25,1,False,03:00,03:15,09:30,107,23,84,21.49532710280374,-10831.999999999534,0.7537510230062817,-101.23364485980899,16022.999999999825,15.398143343135354,-0.24898042400327033,-26.640905368349927,-0.6760282094488955,17,-9000.999999999749,-1830.9999999998126,24.345794392523363
M5_LONDON_ORB30_SKIP_NEWS_RR3_SL0p75_R_FWD,M5,LONDON,30,SKIP_NEWS,3.0,0.75,1,False,03:00,03:30,09:30,106,23,83,21.69811320754717,-10910.999999999767,0.8939248111529167,-102.93396226414892,22577.00000000003,21.154170492663425,-0.23577225108674274,-24.99185861519473,-0.48327944368161196,14,-27392.0000000001,16481.000000000313,143.9056603773585
M15_LONDON_ORB15_SKIP_NEWS_RR3_SL1p5_RR_REV,M15,LONDON,15,SKIP_NEWS,3.0,1.5,2,True,03:00,03:15,09:30,125,50,75,40.0,-10914.999999999665,0.91147248469119,-87.31999999999752,34805.000000000015,32.42802571508426,0.06925970458021616,8.657463072527019,-0.31360436718861256,7,-9214.999999999782,-1699.999999999909,184.984
M5_LONDON_ORB60_SKIP_NEWS_RR1_SL0p5_R_REV,M5,LONDON,60,SKIP_NEWS,1.0,0.5,1,True,03:00,04:00,09:30,105,53,52,50.476190476190474,-10929.999999999884,0.8137196420962941,-104.0952380952374,18944.99999999968,17.539230662407736,0.001072098633069864,0.11257035647233571,-0.5769332277645853,8,-795.0000000002547,-10134.999999999673,36.41904761904762
M1_LONDON_ORB30_INCLUDE_NEWS_RR1_SL1_R_REV,M1,LONDON,30,INCLUDE_NEWS,1.0,1.0,1,True,03:00,03:30,09:30,158,86,72,54.43037974683544,-10939.999999999796,0.9126756066411255,-69.24050632911283,39569.99999999978,35.70332942344111,0.07304477044415895,11.541073730177114,-0.27647207480414093,7,-17270.000000000346,6330.00000000052,87.37341772151899
M1_LONDON_ORB15_INCLUDE_NEWS_RR1_SL0p5_R_FWD,M1,LONDON,15,INCLUDE_NEWS,1.0,0.5,1,False,03:00,03:15,09:30,159,76,83,47.79874213836478,-11035.00000000019,0.8253679379648662,-69.40251572327124,17265.00000000035,16.545280306660597,-0.04420184682694396,-7.028093645484089,-0.6391543585288135,6,-2705.000000000018,-8330.00000000011,18.855345911949687
M15_LONDON_ORB30_SKIP_NEWS_RR2p5_SL1_RR_REV,M15,LONDON,30,SKIP_NEWS,2.5,1.0,2,True,03:00,03:30,09:30,137,50,87,36.496350364963504,-11039.999999999302,0.9081148564294689,-80.58394160583417,27980.000000000102,25.649722693312643,-0.03165034503170578,-4.336097269343692,-0.3945675482487227,6,-5554.999999999518,-5484.9999999997635,134.2919708029197
M1_LONDON_ORB30_INCLUDE_NEWS_RR1p5_SL0p75_RRR_FWD,M1,LONDON,30,INCLUDE_NEWS,1.5,0.75,3,False,03:00,03:30,09:30,371,139,232,37.46630727762803,-11069.999999999098,0.9580984969207919,-29.83827493261193,48939.99999999959,41.16583252723173,-0.07776118955285762,-28.849401324110175,-0.22619534123414772,13,-12476.99999999968,1407.000000000653,69.08625336927224
M5_LONDON_ORB60_SKIP_NEWS_RR1_SL1_R_FWD,M5,LONDON,60,SKIP_NEWS,1.0,1.0,1,False,03:00,04:00,09:30,105,44,61,41.904761904761905,-11070.00000000035,0.9018877957989871,-105.42857142857382,25479.99999999994,25.47999999999994,-0.09876797006241012,-10.370636856553062,-0.4344583987441277,6,-30960.000000000575,19890.000000000327,159.46666666666667
M15_LONDON_ORB30_INCLUDE_NEWS_RR2p5_SL1_R_FWD,M15,LONDON,30,INCLUDE_NEWS,2.5,1.0,1,False,03:00,03:30,09:30,157,54,103,34.394904458598724,-11074.999999999913,0.9338371467829631,-70.54140127388419,31029.999999999913,29.473784194528786,-0.0886814496590666,-13.922987596473456,-0.35691266516274395,11,-23475.00000000014,12400.000000000318,188.17834394904457
M1_LONDON_ORB30_SKIP_NEWS_RR1p5_SL0p25_RR_FWD,M1,LONDON,30,SKIP_NEWS,1.5,0.25,2,False,03:00,03:30,09:30,204,75,129,36.76470588235294,-11087.000000000204,0.8258431378709088,-54.348039215687116,13230.000000000553,13.008082119049519,-0.08107486075370444,-16.539271593755707,-0.8380196523053469,6,-11146.99999999998,59.999999999809006,10.730392156862745
M15_LONDON_ORB60_INCLUDE_NEWS_RR3_SL1_RR_REV,M15,LONDON,60,INCLUDE_NEWS,3.0,1.0,2,True,03:00,04:00,09:30,168,71,97,42.26190476190476,-11109.999999999069,0.9371819518263085,-66.13095238094691,25899.999999999243,23.792026455997807,0.010097878420854972,1.6964435747036353,-0.42895752895750555,6,-12859.999999999858,1750.000000000773,179.1904761904762
M5_LONDON_ORB30_INCLUDE_NEWS_RR1_SL1p5_RRR_FWD,M5,LONDON,30,INCLUDE_NEWS,1.0,1.5,3,False,03:00,03:30,09:30,233,105,128,45.06437768240343,-11134.999999999825,0.952328966521107,-47.78969957081463,54419.99999999993,42.28273959830614,-0.06190904848945661,-14.42480829804339,-0.20461227489893127,11,-28795.000000000302,17660.000000000484,149.92703862660943
M1_LONDON_ORB30_INCLUDE_NEWS_RR1p5_SL0p75_R_REV,M1,LONDON,30,INCLUDE_NEWS,1.5,0.75,1,True,03:00,03:30,09:30,158,68,90,43.037974683544306,-11166.999999999942,0.9007474824683814,-70.67721518987318,37025.99999999994,33.179797834970195,0.05153792418813717,8.142992021725673,-0.3015988764651855,11,-8660.00000000081,-2506.9999999991524,75.81012658227849
