timeframe,session,orb_minutes,news_mode,risk_reward,sl_range_mult,max_trades,trades_rev,net_profit_rev,profit_factor_rev,win_rate_rev,max_dd_pct_rev,avg_r_rev,trades_fwd,net_profit_fwd,profit_factor_fwd,win_rate_fwd,max_dd_pct_fwd,avg_r_fwd,edge_over_forward
M5,LONDON,30,SKIP_NEWS,1.5,0.75,1,106,10929.999999999622,1.164163412436162,47.16981132075472,12.187948477170979,0.1448336962358701,106,-14234.999999999578,0.8443905158561015,30.18867924528302,24.357299260207043,-0.24490239730905333,25164.9999999992
M1,LONDON,15,INCLUDE_NEWS,2.5,0.75,2,277,1405.0000000001455,1.0083983382647423,30.685920577617328,31.404806808840164,0.005352791518780468,290,-23747.99999999914,0.8840078539401617,25.517241379310345,41.68136699928886,-0.13409479026129964,25152.999999999287
M1,LONDON,30,INCLUDE_NEWS,1.5,0.5,3,412,18860.999999999476,1.1080302422819144,44.417475728155345,15.403010268673581,0.10934479734589415,408,-6225.999999999578,0.97015197276955,37.5,19.923580786026445,-0.07480831539150155,25086.999999999054
M15,LONDON,30,INCLUDE_NEWS,2.0,0.75,2,234,-5131.000000000233,0.9688601894727883,36.75213675213676,26.58093950348143,0.03097621998987938,247,-30160.99999999949,0.865124473998419,32.388663967611336,52.02674237567501,-0.12369135846956678,25029.999999999258
M5,LONDON,30,SKIP_NEWS,1.0,0.5,3,278,15439.99999999933,1.1639413888298937,55.03597122302158,11.412208988670821,0.10980899967342489,264,-9559.999999999549,0.9308148791431496,46.96969696969697,25.16476644056343,-0.06331125393441332,24999.99999999888
M15,LONDON,15,SKIP_NEWS,2.0,0.75,1,107,18350.000000000015,1.3290771493131524,45.794392523364486,15.262967492980373,0.35058647476710014,107,-6635.999999999316,0.9295391802930625,27.102803738317753,24.611999999999796,-0.22382878256298291,24985.99999999933
M15,LONDON,60,SKIP_NEWS,1.5,0.75,1,105,3945.9999999999127,1.044290797256798,44.761904761904766,14.972562505656242,0.053510116326401555,105,-20909.0,0.8211055878301485,31.428571428571427,29.085504185245952,-0.2593423872984332,24854.999999999913
M15,LONDON,60,SKIP_NEWS,2.0,0.75,2,134,3718.000000000029,1.0334635393228098,41.7910447761194,19.472631476241514,0.09858403266399345,152,-21012.99999999965,0.8624182386025122,32.23684210526316,31.31499999999974,-0.19011072154332193,24730.99999999968
M5,LONDON,60,SKIP_NEWS,1.0,0.75,1,105,8552.000000000553,1.1157772182059478,57.14285714285714,15.13346043851271,0.13174523231996216,105,-15954.000000000262,0.8414083779001538,40.0,24.28899999999981,-0.17728783608349716,24506.000000000815
M15,LONDON,15,INCLUDE_NEWS,3.0,1.5,1,159,4180.00000000016,1.0253433170642998,41.509433962264154,39.454238106737286,0.17181717213906422,159,-20324.999999999753,0.8918250039916987,31.446540880503143,31.825732048787224,-0.15403268572750284,24504.999999999913
M5,LONDON,15,SKIP_NEWS,2.5,0.25,1,107,13654.999999999432,1.7381879122066897,34.57943925233645,4.396619360221023,0.2102838937529335,107,-10831.999999999534,0.7537510230062817,21.49532710280374,15.398143343135354,-0.24898042400327033,24486.999999998967
M5,LONDON,60,INCLUDE_NEWS,1.0,0.25,3,392,19398.000000000407,1.206803910489454,57.90816326530612,11.798330424939648,0.15761781578851009,380,-5049.999999999709,0.9671805136737056,45.78947368421053,24.919559175513882,-0.07595998449986162,24448.000000000116
M15,LONDON,15,INCLUDE_NEWS,1.5,1.5,1,159,8041.999999999665,1.0537423148890648,49.685534591194966,37.41576352860812,0.1523154911383662,159,-16401.999999999563,0.9082790437578665,35.22012578616352,31.460881528833117,-0.15868333482565086,24443.99999999923
M15,LONDON,30,INCLUDE_NEWS,2.5,0.75,2,222,-8449.000000000291,0.9489572761103849,32.88288288288289,27.58061134256514,0.03558795602256803,246,-32820.9999999992,0.8538925194536975,31.70731707317073,55.14399999999932,-0.07805079956697898,24371.99999999891
M15,LONDON,30,SKIP_NEWS,2.0,1.0,1,106,-7619.999999999331,0.9238304678128816,38.67924528301887,23.978130695131583,0.00533162209889395,106,-31929.999999999825,0.739877800407333,30.18867924528302,39.13999999999972,-0.23179039539870208,24310.000000000495
M1,LONDON,15,INCLUDE_NEWS,2.5,0.25,1,159,3397.9999999991123,1.102451231645883,25.78616352201258,6.020226868935478,-0.09741299469519855,159,-20879.999999999476,0.6148241066981595,21.38364779874214,21.630777154856183,-0.2535570219528119,24277.99999999859
M1,LONDON,60,SKIP_NEWS,2.5,0.75,2,152,-4069.9999999998254,0.9681673132273824,37.5,26.543332771796347,0.01247121493313465,175,-28257.999999999884,0.835464412148314,31.428571428571427,41.57299999999993,-0.15604469955240632,24188.00000000006
M1,LONDON,15,INCLUDE_NEWS,2.5,0.5,2,295,17858.999999998443,1.152270111267412,31.52542372881356,17.337228473086615,0.0841844258179989,303,-6306.999999999243,0.959197800420513,26.4026402640264,20.76754896865674,-0.082978383589435,24165.999999997686
M5,LONDON,30,INCLUDE_NEWS,1.0,1.5,3,261,13024.99999999933,1.0560070519435816,54.02298850574713,32.57517522043864,0.06287391811800183,233,-11134.999999999825,0.952328966521107,45.06437768240343,42.28273959830614,-0.06190904848945661,24159.999999999156
M5,LONDON,15,INCLUDE_NEWS,1.0,0.5,1,159,10114.99999999952,1.2363870063098747,54.71698113207547,9.914087669627879,0.09490524459988943,159,-13954.999999999622,0.8202138624066005,42.138364779874216,22.1171252715421,-0.15758860210864944,24069.99999999914
M1,LONDON,60,SKIP_NEWS,1.5,0.75,1,106,915.0000000001455,1.009862358127555,43.39622641509434,17.30515516294743,0.02935229492908496,106,-23045.000000000116,0.7918980666251266,31.132075471698112,31.332999999999856,-0.2301559424405894,23960.000000000262
M5,LONDON,15,INCLUDE_NEWS,2.5,0.25,3,425,10615.99999999885,1.1231768869292669,31.294117647058822,7.676684480967465,0.09068151195148702,428,-13249.999999999476,0.9229722816482214,24.299065420560748,28.903139391937554,-0.1711508326391108,23865.999999998327
M15,LONDON,30,INCLUDE_NEWS,1.0,0.75,2,270,16920.000000000175,1.1191633213606595,55.18518518518518,16.483683233361678,0.1033573162129909,256,-6936.9999999991705,0.9641909540475567,45.703125,27.18871769205978,-0.08124839223016851,23856.999999999345
M15,LONDON,30,SKIP_NEWS,1.0,1.0,1,106,8850.000000000844,1.1189196452566637,56.60377358490566,18.82069194943445,0.10998933350300304,106,-14930.000000000204,0.8590578684036617,42.45283018867924,32.40273240273251,-0.13301150672221657,23780.000000001048
M5,LONDON,30,SKIP_NEWS,2.5,0.25,2,196,18294.000000000262,1.381681619027756,36.734693877551024,7.52532193210176,0.2855831726105098,198,-5466.999999999898,0.9392832154240855,24.747474747474747,13.937999999999723,-0.1613567930162458,23761.00000000016
M1,LONDON,60,SKIP_NEWS,3.0,0.75,3,152,-7598.9999999998545,0.9400799564734005,36.84210526315789,26.701820524444443,-0.022191197419485966,206,-31350.99999999971,0.8391530536857664,31.55339805825243,52.6519999999997,-0.1575432206088827,23751.999999999854
M15,LONDON,60,SKIP_NEWS,3.0,0.5,2,147,7425.00000000032,1.0805314533622596,32.6530612244898,14.558685845603817,0.13570411553909775,160,-16249.999999999985,0.8830177812972427,27.500000000000004,25.235000000000014,-0.20777412198071823,23675.000000000306
M1,LONDON,15,SKIP_NEWS,1.0,0.75,2,202,11058.999999999942,1.134711428362607,52.97029702970298,10.063310626178566,0.05994381720255128,202,-12483.999999998923,0.8812517835061452,47.524752475247524,18.91030216511991,-0.046001966473408006,23542.999999998865
M1,LONDON,15,INCLUDE_NEWS,2.5,0.5,3,412,7881.999999998647,1.0475779434400676,30.097087378640776,20.61348388468987,0.03007030159406654,423,-15632.999999999156,0.9257339667458474,26.713947990543733,28.146245382178314,-0.09451313212680708,23514.999999997803
M15,LONDON,15,INCLUDE_NEWS,1.0,0.75,1,159,14855.000000000116,1.231004882903619,58.490566037735846,11.654489447824915,0.17018708282126885,159,-8564.999999998952,0.9232031418119305,41.509433962264154,21.37871411020568,-0.17036741475640071,23419.99999999907
M15,LONDON,15,SKIP_NEWS,2.0,2.0,1,107,3810.0000000001746,1.0326310380267227,48.598130841121495,32.289562289562,0.13995406505065713,107,-19429.999999999898,0.8590496916938707,33.64485981308411,32.389999999999795,-0.17752172647240816,23240.000000000073
M15,LONDON,60,SKIP_NEWS,2.5,0.5,2,153,8350.000000000087,1.0900803711095532,34.64052287581699,15.9983923791934,0.12775911975706958,161,-14801.999999999825,0.8930838961320395,28.57142857142857,26.46621687689435,-0.2126842294968028,23151.999999999913
M5,LONDON,15,INCLUDE_NEWS,1.5,0.5,3,414,11548.999999999287,1.0834344747868758,42.51207729468599,10.265179953470588,0.061109048781425576,404,-11478.999999999374,0.9450542086494538,35.396039603960396,29.49964701729621,-0.12240851852426289,23027.99999999866
M1,LONDON,30,SKIP_NEWS,3.0,1.0,2,148,-12730.00000000019,0.9001803497216326,37.83783783783784,27.6393380254896,-0.01706878265068385,178,-35429.99999999978,0.8058842866535182,26.96629213483146,46.15997609323627,-0.15272076176718402,22699.999999999593
M1,LONDON,60,SKIP_NEWS,2.0,1.0,2,136,-13719.999999999578,0.8980683506686507,42.64705882352941,30.929654287318375,-0.009345671056918936,161,-36290.00000000005,0.7997240618101542,34.78260869565217,49.54000000000022,-0.15559085543068474,22570.000000000473
M1,LONDON,60,INCLUDE_NEWS,1.5,1.0,3,233,-3744.9999999995343,0.982515523600543,46.78111587982833,24.916565236169173,0.03297978979220034,273,-26270.00000000038,0.9044657793294045,39.56043956043956,51.27000000000014,-0.0855413004306531,22525.000000000844
M5,LONDON,60,SKIP_NEWS,2.0,0.25,2,186,21954.99999999987,1.3944555238146563,44.086021505376344,6.701146096238897,0.308997847662103,185,-555.9999999994761,0.9942026567680913,28.10810810810811,17.680420697452593,-0.15795482258958485,22510.999999999345
M15,LONDON,30,INCLUDE_NEWS,2.0,0.5,2,268,20500.00000000029,1.1648440012865895,38.059701492537314,10.434539350988567,0.12148367154609734,263,-1959.9999999999272,0.9896411394746581,31.93916349809886,29.02251282900183,-0.10038334324836579,22460.00000000022
M5,LONDON,15,INCLUDE_NEWS,1.0,0.5,2,305,9054.999999998807,1.1075415676959475,53.77049180327869,11.236594856220778,0.07583488120070953,301,-13279.999999998821,0.9029948867786786,44.85049833887043,21.447209020593856,-0.10635462770131744,22334.999999997628
M15,LONDON,30,SKIP_NEWS,1.0,1.5,1,106,8940.000000000146,1.0886772801666433,55.660377358490564,24.93811621564927,0.0884102715265021,106,-13385.000000000116,0.8915447879107071,43.39622641509434,25.939985538684045,-0.09370147644563707,22325.000000000262
M15,LONDON,60,SKIP_NEWS,2.5,0.5,3,166,10488.000000000058,1.1072118579095327,34.33734939759036,16.56526136043388,0.11355240245779145,183,-11803.999999999753,0.9202647932991099,30.05464480874317,26.10999999999997,-0.1826790654919818,22291.99999999981
M1,LONDON,15,INCLUDE_NEWS,2.0,1.0,1,159,1429.9999999997963,1.0118191586081482,33.9622641509434,28.66805928578534,-0.031669722144416296,159,-20849.999999999593,0.8503337879549234,30.18867924528302,39.214579469397535,-0.13489365136075654,22279.99999999939
M15,LONDON,30,INCLUDE_NEWS,1.5,0.5,3,329,25647.000000000146,1.1948934230023955,45.2887537993921,11.366686516224677,0.12230281112155193,317,3464.0000000003492,1.0170631988572005,38.48580441640379,29.39308507342449,-0.060745368400963624,22182.999999999796
M1,LONDON,30,SKIP_NEWS,1.5,1.0,1,106,6484.999999999447,1.0733016841867233,48.113207547169814,20.9971681908918,0.13636417969137882,106,-15674.999999999825,0.8460669743690477,33.0188679245283,25.295953241864478,-0.1841734356431437,22159.999999999272
M15,LONDON,15,INCLUDE_NEWS,1.0,1.0,1,159,14869.999999999563,1.1696326716860557,57.861635220125784,13.67278366502972,0.16295025728987453,159,-7210.000000000102,0.945436658089903,42.76729559748428,24.35941828254849,-0.14301536714188448,22079.999999999665
M15,LONDON,60,SKIP_NEWS,1.5,0.25,3,211,13993.000000000407,1.248142434076369,49.763033175355446,9.253330948761555,0.24139915953783295,205,-7925.999999999898,0.9264715432070141,33.65853658536586,24.80090700459892,-0.16078447985474437,21919.000000000306
M15,LONDON,30,SKIP_NEWS,3.0,1.0,2,134,-17129.999999999476,0.8592902907836413,34.32835820895522,29.507003820265094,-0.06970122894446724,154,-38839.99999999941,0.7729717091419248,29.87012987012987,46.29999999999935,-0.1603758550392476,21709.999999999935
M1,LONDON,15,INCLUDE_NEWS,1.5,1.5,1,159,2320.999999999316,1.0152406592684962,44.0251572327044,39.564597768932295,0.010055012932403923,159,-19358.999999999374,0.8847163912460954,36.477987421383645,43.78120123362728,-0.10929423317181358,21679.99999999869
M5,LONDON,15,INCLUDE_NEWS,3.0,1.0,1,159,1489.999999999738,1.0114703618167804,28.930817610062892,32.34000000000022,-0.007250539597304796,159,-20139.99999999952,0.8715069541916575,27.044025157232703,34.39129241745169,-0.1062579659296447,21629.999999999258
M5,LONDON,15,SKIP_NEWS,2.5,0.25,3,287,13961.999999999345,1.2503182315291137,32.752613240418114,5.826838116446633,0.13949358161275974,288,-7659.999999999825,0.9330261512769636,24.305555555555554,17.28011853296719,-0.1753504986299732,21621.99999999917
M1,LONDON,60,SKIP_NEWS,2.0,1.0,3,143,-15129.999999999607,0.8905447442668043,42.65734265734265,32.29957637279182,-0.021714354530577823,184,-36740.00000000015,0.8145568342418729,36.41304347826087,52.20000000000016,-0.14369719768432496,21610.000000000546
M5,LONDON,30,INCLUDE_NEWS,1.5,0.75,1,158,8937.99999999968,1.0857995833853271,44.303797468354425,14.877204723369534,0.09278464844991284,158,-12631.999999999985,0.9067976064869813,31.645569620253166,29.181819733989002,-0.22017855478334958,21569.999999999665
M5,LONDON,15,SKIP_NEWS,2.0,0.25,1,107,8895.99999999952,1.4951024042742345,36.44859813084112,4.607110845533621,0.09596236811955947,107,-12586.999999999418,0.702877511035582,25.233644859813083,15.179774622580517,-0.24432576769024858,21482.999999998938
M5,LONDON,30,INCLUDE_NEWS,1.0,1.0,3,334,9659.999999999447,1.0431173004820542,52.69461077844312,27.717346855320287,0.040072124023353695,304,-11729.999999999622,0.9522238514174015,45.723684210526315,43.72735116479676,-0.06221712772997841,21389.99999999907
M15,LONDON,60,SKIP_NEWS,2.0,1.0,2,115,-5559.999999999462,0.9513049570853079,46.08695652173913,20.581297388373663,0.016699280134286138,139,-26810.00000000006,0.8262926007515865,35.25179856115108,33.5300000000001,-0.1620764980720092,21250.000000000597
M1,LONDON,30,INCLUDE_NEWS,3.0,0.5,2,275,3579.999999999869,1.023796071654092,29.454545454545457,20.271299381246756,0.11127404511836841,292,-17634.999999999665,0.9048890327104088,22.945205479452056,35.8008817046294,-0.15720591864374958,21214.999999999534
M15,LONDON,60,SKIP_NEWS,3.0,0.25,3,200,22077.00000000054,1.3274013435956855,33.0,8.45721944800872,0.2886061673646926,202,932.0000000001164,1.0077589077589086,24.752475247524753,22.537371614521255,-0.13787067700780367,21145.000000000422
M1,LONDON,30,SKIP_NEWS,1.0,0.5,3,288,10584.999999999505,1.1066015408630794,53.81944444444444,11.543588376432902,0.0850654921644808,285,-10370.000000000087,0.9171493628410494,47.01754385964912,19.95135003648701,-0.06553577887313794,20954.999999999593
M5,LONDON,60,INCLUDE_NEWS,2.0,0.5,1,157,-7014.999999999825,0.9361489100259424,35.6687898089172,17.7463077210693,0.04419552312854813,157,-27844.99999999968,0.8012278259628105,26.751592356687897,40.28584189370241,-0.2620510733930158,20829.999999999854
M15,LONDON,15,SKIP_NEWS,2.0,0.25,2,194,2306.000000000262,1.06162479957243,37.628865979381445,9.880363632857872,0.1293454807000585,190,-18480.99999999888,0.8050794722242829,26.842105263157894,25.390999999999707,-0.2257842275865672,20786.99999999914
M15,LONDON,60,INCLUDE_NEWS,1.0,0.25,3,326,22580.99999999962,1.3080837710621396,57.05521472392638,7.160701808122622,0.14193015570408346,318,1895.0000000000437,1.0130093914762752,45.28301886792453,15.73099832364366,-0.09784682733743735,20685.999999999578
M15,LONDON,30,SKIP_NEWS,2.5,0.5,1,106,15227.999999999985,1.2882453151618405,36.79245283018868,15.546068705276895,0.26997151610019876,106,-5440.00000000048,0.9371497891514019,22.641509433962266,24.122593938988075,-0.2802274468872982,20668.000000000466
M1,LONDON,30,INCLUDE_NEWS,3.0,0.5,3,357,-870.0000000004657,0.9953580194216173,29.69187675070028,26.18313253012035,0.0884934692637889,393,-21534.999999999825,0.91110790060266,23.918575063613233,44.79927421183994,-0.13214203758764453,20664.99999999936
M5,LONDON,15,INCLUDE_NEWS,1.0,0.5,3,424,11479.999999998385,1.098388755570778,54.48113207547169,11.334931317415114,0.09212200792171699,412,-9184.999999998894,0.9494190208712003,45.87378640776699,19.645370109765597,-0.0840392501178367,20664.99999999728
M1,LONDON,30,INCLUDE_NEWS,1.5,0.75,3,360,9522.99999999997,1.043586915229102,43.611111111111114,23.635035869238187,0.0569617129112988,371,-11069.999999999098,0.9580984969207919,37.46630727762803,41.16583252723173,-0.07776118955285762,20592.99999999907
M15,LONDON,30,SKIP_NEWS,3.0,1.0,3,138,-19229.999999999505,0.8447189922480655,33.33333333333333,31.417136619974045,-0.09004115191502104,168,-39799.99999999925,0.7802804460638212,31.547619047619047,49.01999999999923,-0.12232601143344267,20569.999999999745
M1,LONDON,15,SKIP_NEWS,1.0,0.75,3,287,7506.999999999447,1.0623686287542005,51.91637630662021,19.167302036815016,0.04053317820242922,284,-12993.999999998967,0.9110816100291586,47.183098591549296,22.089737278710516,-0.05245118537505205,20500.999999998414
M15,LONDON,60,SKIP_NEWS,2.0,0.25,3,206,15858.000000000247,1.2566102462862923,41.74757281553398,9.359588433563998,0.2422366087191995,203,-4584.000000000378,0.9594379357944263,29.55665024630542,24.906064527645132,-0.15789304702184262,20442.000000000626
M15,LONDON,15,INCLUDE_NEWS,1.0,2.0,2,208,19749.99999999933,1.103576672959929,58.17307692307693,43.919716646989656,0.13653277090506707,193,-659.9999999993743,0.9968891402714962,43.523316062176164,34.271911663215704,-0.09174554182303234,20409.999999998705
M1,LONDON,30,INCLUDE_NEWS,2.5,0.5,2,284,12875.000000000058,1.0866944986869578,33.098591549295776,15.366694535514085,0.12726923590679537,293,-7519.999999999447,0.9581128502200215,25.25597269624573,31.105419972548535,-0.1498205747597055,20394.999999999505
M15,LONDON,60,INCLUDE_NEWS,2.5,0.75,1,156,-15592.99999999997,0.8946675133075743,36.53846153846153,26.32028175594334,-0.014141141914135753,156,-35846.00000000004,0.8024088416062612,32.69230769230769,45.68699999999988,-0.19312331287269735,20253.000000000065
M1,LONDON,30,INCLUDE_NEWS,2.0,0.5,3,397,15649.999999999942,1.0833821727316317,37.02770780856423,15.649843680214437,0.08903422865896882,400,-4519.999999999709,0.9798286326312046,31.0,30.81682654374869,-0.10086032230337359,20169.99999999965
M1,LONDON,30,INCLUDE_NEWS,1.0,0.25,3,442,2373.999999998501,1.0283276654137372,50.452488687782804,7.353507353507349,0.009519379731822798,438,-17786.999999999854,0.8502651738361826,46.34703196347032,27.684727252670722,-0.0731906547622404,20160.999999998356
M5,LONDON,60,SKIP_NEWS,1.5,0.25,2,187,14592.000000000116,1.2853846003403062,50.26737967914438,7.062237707552978,0.24853215521544644,188,-5560.999999999694,0.938861892301945,34.04255319148936,18.068160243022096,-0.13878075328435363,20152.99999999981
M1,LONDON,60,INCLUDE_NEWS,3.0,0.75,1,158,-12987.999999999898,0.9141709180301879,36.075949367088604,28.276826284515828,-0.019504623070817285,158,-33079.00000000009,0.8189079402619013,26.582278481012654,43.22400000000001,-0.22441966495371918,20091.00000000019
M15,LONDON,30,SKIP_NEWS,1.5,1.0,1,106,55.00000000066939,1.0006039973643823,45.28301886792453,23.40193599023289,0.06135021846073364,106,-19989.999999999854,0.8311227506969687,33.9622641509434,34.300000000000004,-0.20062639561972717,20045.000000000524
M1,LONDON,15,SKIP_NEWS,1.5,0.5,1,107,5814.999999999593,1.1646842254318739,39.25233644859813,8.489501909643328,-0.018614084664162107,107,-14228.999999999127,0.7229016553067352,33.64485981308411,18.806152414735084,-0.1590444267725456,20043.99999999872
M15,LONDON,60,INCLUDE_NEWS,2.0,0.25,3,310,13796.99999999981,1.1373669590497701,40.32258064516129,10.873435352501161,0.19756137089756248,309,-6237.00000000048,0.9650864023376475,31.3915857605178,28.842390486226186,-0.11746078339208184,20034.00000000029
M1,LONDON,60,SKIP_NEWS,1.5,0.25,1,106,11760.000000000713,1.4034997426660074,46.22641509433962,5.14380188670914,0.15557630424761376,106,-8269.00000000003,0.8200200243775027,35.84905660377358,15.864723125087304,-0.10378365320777158,20029.000000000742
M15,LONDON,15,SKIP_NEWS,2.5,1.5,1,107,-6783.999999999636,0.9377500458799809,42.05607476635514,34.103455512669214,0.12035298258123633,107,-26782.00000000006,0.7972059213266187,28.971962616822427,32.52900000000004,-0.23200047582007036,19998.000000000422
M15,LONDON,30,SKIP_NEWS,1.5,1.5,3,129,-7311.999999999767,0.9443827489161047,46.51162790697674,27.757044869468654,0.011742714487585921,137,-27293.000000000044,0.8277174599166768,40.14598540145985,38.77700000000005,-0.07409115970081007,19981.000000000276
M15,LONDON,60,INCLUDE_NEWS,3.0,0.5,2,217,-3304.99999999952,0.9771738379722386,31.797235023041477,16.18122977346257,0.08554275484722076,243,-23239.99999999997,0.8912035953372969,30.45267489711934,40.240000000000116,-0.12288673130649377,19935.00000000045
M5,LONDON,30,INCLUDE_NEWS,2.0,1.0,3,245,-23279.999999999825,0.8906734291349684,39.183673469387756,41.35558069381587,0.005245035315859288,280,-43049.99999999961,0.8415415194346304,33.92857142857143,70.37999999999947,-0.10643619836090432,19769.99999999978
M15,LONDON,60,SKIP_NEWS,2.0,0.5,1,105,16740.000000000262,1.262012834559403,39.04761904761905,8.403295409964393,0.1437182483740861,105,-2994.99999999984,0.9676932204303996,27.61904761904762,22.466259778217097,-0.2475088461163633,19735.000000000102
M1,LONDON,15,INCLUDE_NEWS,1.0,0.25,3,463,10363.999999999287,1.160217663518157,52.26781857451404,3.845911468414424,0.046453075922009056,462,-9364.999999999694,0.9071586481744043,47.4025974025974,16.09933192357338,-0.05072908779273965,19728.99999999898
M5,LONDON,30,INCLUDE_NEWS,2.5,0.5,2,278,-9914.000000000218,0.9339682962568258,29.496402877697843,22.654007726456133,-0.0041135322288028565,282,-29570.999999999607,0.8502620452186258,25.886524822695034,44.7894988066828,-0.16917717799241275,19656.99999999939
M15,LONDON,15,INCLUDE_NEWS,1.5,0.25,1,159,13052.999999999767,1.556417579606971,45.911949685534594,2.3339855800589806,0.14801542068380122,159,-6599.999999999563,0.9122876963559577,34.59119496855346,15.375003445455917,-0.14127252504518015,19652.99999999933
M1,LONDON,15,INCLUDE_NEWS,1.0,1.5,2,268,10484.999999999272,1.0494342291371963,54.1044776119403,27.08181774091869,0.06347262584978448,260,-9124.999999999549,0.9589998202731866,45.38461538461539,31.021134938453184,-0.06497048042914783,19609.99999999882
M15,LONDON,30,SKIP_NEWS,1.5,0.25,2,189,11702.000000001004,1.3060066420857481,50.264550264550266,8.913950989435063,0.2568171399513032,186,-7872.000000000495,0.9104956168775735,33.33333333333333,20.52100000000022,-0.16372032865621033,19574.0000000015
M5,LONDON,15,INCLUDE_NEWS,2.5,0.25,2,305,17190.999999999214,1.2869422977416358,33.77049180327869,7.177358418379641,0.18189864405120368,308,-2318.9999999993306,0.9810684604960292,23.7012987012987,17.142532035571406,-0.1888637829824832,19509.999999998545
M15,LONDON,30,INCLUDE_NEWS,1.5,0.75,2,255,-178.00000000059663,0.9989253349272144,42.745098039215684,22.00252456151177,0.044694852609183815,249,-19661.99999999968,0.9080351170959651,36.54618473895582,36.91115808292879,-0.11940449765661872,19483.999999999083
M1,LONDON,60,INCLUDE_NEWS,1.5,0.5,1,158,1697.0000000007858,1.0169108121574566,44.936708860759495,18.29180457187907,0.11579628577234186,158,-17776.999999999825,0.8576359413790358,33.54430379746836,30.544000000000143,-0.15554130957474874,19474.00000000061
M1,LONDON,15,INCLUDE_NEWS,1.0,1.0,1,159,14099.999999999418,1.1592320722755436,54.088050314465406,22.59224219489128,0.08184163844541359,159,-5279.999999999622,0.950769230769234,49.056603773584904,29.619215938303366,-0.021788623253039072,19379.99999999904
M1,LONDON,30,INCLUDE_NEWS,2.0,0.75,2,264,8622.999999999607,1.0478070199754934,39.015151515151516,23.15275896159076,0.10823956040477078,282,-10640.999999999127,0.9511331542329717,31.560283687943265,39.03987304106291,-0.1064115651928631,19263.999999998734
M1,LONDON,15,INCLUDE_NEWS,1.0,0.25,2,313,7856.999999999185,1.1812498558213298,52.39616613418531,3.1189986778996457,0.049659780454241284,313,-11404.999999999243,0.8403264871827266,47.284345047923324,16.752851711026164,-0.053623488789158964,19261.99999999843
M15,LONDON,30,INCLUDE_NEWS,2.0,0.75,1,157,-8683.000000000116,0.9279161858588528,36.94267515923567,26.774422833722618,0.0613347606923246,157,-27941.99999999971,0.8200262791776182,28.02547770700637,40.16005483360018,-0.23189119446633338,19258.999999999593
M1,LONDON,30,SKIP_NEWS,1.0,0.25,3,296,1921.9999999985594,1.0349817083158634,49.66216216216216,7.067856977658534,-0.006106906672999243,295,-17326.00000000006,0.786151567514194,45.76271186440678,21.774377372328026,-0.08481817697473576,19247.999999998618
M5,LONDON,60,SKIP_NEWS,1.0,0.25,2,191,13676.000000000044,1.317058468957206,60.20942408376963,7.3548503425891605,0.2028624181096947,189,-5536.999999999636,0.9290601137703115,43.386243386243386,13.048833790280867,-0.12383489114431469,19212.99999999968
M1,LONDON,15,INCLUDE_NEWS,1.5,0.5,1,159,8459.999999999243,1.156739231125506,40.88050314465409,11.57048576471505,0.022093383307204523,159,-10747.999999999418,0.8537786545133077,37.10691823899371,20.125541289979694,-0.07271139733001651,19207.99999999866
M15,LONDON,60,SKIP_NEWS,1.0,0.5,3,201,15069.999999999447,1.1776494164800133,54.72636815920397,8.688567905584007,0.10123932657372677,189,-4114.999999999563,0.9673865662769996,43.91534391534391,17.76318965101113,-0.11469190221338112,19184.99999999901
M1,LONDON,60,SKIP_NEWS,1.0,0.25,3,290,9871.000000000538,1.1399050386223581,54.137931034482754,11.146259936015362,0.08403730766699567,286,-9258.000000000087,0.9036197257878117,47.2027972027972,16.825231851615005,-0.05562862501712791,19129.000000000626
M5,LONDON,30,INCLUDE_NEWS,1.0,1.5,2,232,10569.999999999942,1.0498749587127822,55.172413793103445,33.74312664848698,0.08315187053780497,220,-8540.000000000058,0.9620545632275834,45.0,40.44672617907369,-0.07098552012177108,19110.0
M15,LONDON,30,INCLUDE_NEWS,3.0,0.75,3,223,-12834.0,0.9233008026104266,30.94170403587444,32.07264918044826,0.026940094445328314,276,-31862.99999999914,0.8720047883216401,31.521739130434785,50.519456448575475,-0.06677318862680542,19028.99999999914
M5,LONDON,60,SKIP_NEWS,1.5,0.25,3,254,17285.99999999952,1.2496317476821708,49.60629921259843,10.778081055868215,0.23416753635941198,247,-1728.9999999991705,0.9845707656612604,36.84210526315789,21.003360537685264,-0.07611794548248432,19014.99999999869
M5,LONDON,30,SKIP_NEWS,2.0,1.5,3,130,-16465.000000000233,0.8826234182855087,43.84615384615385,32.61798672365167,-0.026511988804542086,152,-35449.999999999796,0.8033505297609146,35.526315789473685,52.824999999999754,-0.11185203682300142,18984.999999999563
M15,LONDON,15,INCLUDE_NEWS,2.0,0.5,1,159,10619.999999999869,1.1763826606875933,40.25157232704403,9.204498125781011,0.20709905660376401,159,-8364.999999999593,0.9247108590972534,25.157232704402517,25.660454638541726,-0.26751452158444144,18984.99999999946
M15,LONDON,60,SKIP_NEWS,3.0,0.25,2,174,25108.000000000422,1.4243725175357147,34.48275862068966,8.195043320572251,0.3476163425915306,169,6160.000000000407,1.060950270120519,24.85207100591716,17.984107068171962,-0.1370973383531292,18948.000000000015
