config,timeframe,session,orb_minutes,news_mode,risk_reward,range_start,range_end,stop_time,trades,wins,losses,win_rate,net_profit,profit_factor,expectancy,max_dd_money,max_dd_pct,max_consec_wins,max_consec_losses,avg_r,total_r,recovery_factor,long_net,short_net,avg_duration_min,folder
M1_NEW_YORK_ORB60_SKIP_NEWS,M1,NEW_YORK,60,SKIP_NEWS,2.0,09:30,10:30,16:55,150,61,89,40.666666666666664,-34739.99999999948,0.7857275026213555,-231.5999999999967,51514.99999999993,50.95702062416528,4,6,-0.04467302588124375,-6.700953882186562,-0.6743666893137831,-35654.999999999694,915.000000000191,158.73333333333332,matrix_out/M1_NEW_YORK_ORB60_SKIP_NEWS
M5_ASIA_ORB15_INCLUDE_NEWS,M5,ASIA,15,INCLUDE_NEWS,2.0,19:00,19:15,03:00,565,203,362,35.92920353982301,9230.000000000407,1.033314083592003,16.336283185841385,30139.999999999796,26.36805039149628,5,12,0.04287175248416445,24.222540153552913,0.30623755806239117,-1865.0000000004638,11095.000000000846,37.92389380530973,matrix_out/M5_ASIA_ORB15_INCLUDE_NEWS
M5_ASIA_ORB30_INCLUDE_NEWS,M5,ASIA,30,INCLUDE_NEWS,2.0,19:00,19:30,03:00,482,191,291,39.62655601659751,91164.99999999965,1.3837960721577853,189.1390041493767,18430.000000000262,11.25015260651956,5,8,0.139161851243993,67.07601229960463,4.946554530656449,58689.9999999991,32475.000000000455,50.773858921161825,matrix_out/M5_ASIA_ORB30_INCLUDE_NEWS
M5_ASIA_ORB60_INCLUDE_NEWS,M5,ASIA,60,INCLUDE_NEWS,2.0,19:00,20:00,03:00,375,159,216,42.4,111485.00000000017,1.4930019678510635,297.2933333333343,22720.000000000146,12.746500603102556,6,14,0.1757294339699254,65.89853773872203,4.906910211267582,53440.00000000006,58045.00000000029,73.09333333333333,matrix_out/M5_ASIA_ORB60_INCLUDE_NEWS
M5_LONDON_ORB15_INCLUDE_NEWS,M5,LONDON,15,INCLUDE_NEWS,2.0,03:00,03:15,09:30,574,172,402,29.965156794425084,-51824.99999999849,0.8322896946750196,-90.28745644599074,67929.99999999932,65.49995178864066,5,15,-0.13620338630191087,-78.18074373729684,-0.7629177094067277,-22915.000000000055,-28909.999999998625,42.8780487804878,matrix_out/M5_LONDON_ORB15_INCLUDE_NEWS
M5_LONDON_ORB30_INCLUDE_NEWS,M5,LONDON,30,INCLUDE_NEWS,2.0,03:00,03:30,09:30,465,144,321,30.967741935483872,-49769.99999999956,0.8323790920113178,-107.03225806451513,68319.99999999983,66.42037721174398,4,13,-0.1204954826133089,-56.03039941518864,-0.7284836065573725,-27785.00000000072,-21984.999999998807,56.479569892473116,matrix_out/M5_LONDON_ORB30_INCLUDE_NEWS
M5_LONDON_ORB60_INCLUDE_NEWS,M5,LONDON,60,INCLUDE_NEWS,2.0,03:00,04:00,09:30,351,106,245,30.1994301994302,-62764.99999999901,0.7768633236752791,-178.81766381766087,77844.99999999907,77.84499999999906,4,11,-0.17295843187439722,-60.70840958791342,-0.8062817136617607,-39855.00000000074,-22909.999999998217,76.21652421652422,matrix_out/M5_LONDON_ORB60_INCLUDE_NEWS
M5_NEW_YORK_ORB15_INCLUDE_NEWS,M5,NEW_YORK,15,INCLUDE_NEWS,2.0,09:30,09:45,16:55,361,145,215,40.16620498614959,48009.99999999913,1.1810946399607674,132.99168975068986,33060.000000000524,18.66847365746264,8,9,0.0260869291827507,9.417381434973002,1.45220810647303,-13910.000000000811,61919.99999999985,100.41828254847645,matrix_out/M5_NEW_YORK_ORB15_INCLUDE_NEWS
M5_NEW_YORK_ORB30_INCLUDE_NEWS,M5,NEW_YORK,30,INCLUDE_NEWS,2.0,09:30,10:00,16:55,295,121,174,41.01694915254237,19480.000000000568,1.0741982174144908,66.03389830508603,34420.00000000012,23.138171715118265,7,8,0.019299249413552003,5.693278576997841,0.5659500290528908,-39720.0000000001,59200.0000000005,139.62033898305086,matrix_out/M5_NEW_YORK_ORB30_INCLUDE_NEWS
M5_NEW_YORK_ORB60_INCLUDE_NEWS,M5,NEW_YORK,60,INCLUDE_NEWS,2.0,09:30,10:30,16:55,190,86,104,45.26315789473684,20660.000000000073,1.1188175753393148,108.73684210526336,26529.999999999898,21.424883840991225,4,6,0.05315018117253927,10.098534422782462,0.7787410478703412,-14514.999999999782,35174.99999999982,182.3736842105263,matrix_out/M5_NEW_YORK_ORB60_INCLUDE_NEWS
M5_ASIA_ORB15_SKIP_NEWS,M5,ASIA,15,SKIP_NEWS,2.0,19:00,19:15,03:00,397,143,254,36.02015113350126,5414.999999999767,1.0276494166304975,13.639798488664438,18210.00000000032,16.37148251371061,4,14,0.05255566407169765,20.864598636463967,0.2973640856671978,9729.9999999992,-4314.999999999418,37.566750629722925,matrix_out/M5_ASIA_ORB15_SKIP_NEWS
